,attributes,price,status,adress,lat,lon
538, 514 m² construidos | 7 recs. ,"10,850,000",Casa en venta , Salaverry - Lindavista - Gustavo A. Madero - Distrito Federal ,,
539, 298 m² construidos | 4 recs. ,"8,995,000",Casa en venta , Callao - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
540, 292 m² construidos | 6 recs. ,"6,500,000",Casa en venta , Bartolo Vergara 70 - Guadalupe Insurgentes - Gustavo A. Madero - Distrito Federal ,,
541, 245 m² construidos | 3 recs. ,"5,300,000",Casa en venta , Mollendo 984 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
542, 473 m² construidos | 5 recs. ,"3,800,000",Casa en venta , JOSÉ MARÍA MATA - Constitución De La República - Gustavo A. Madero - Distrito Federal ,,
543, 320 m² construidos | 3 recs. ,"8,200,000",Casa en venta , Managua 871 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
544, 447 m² construidos | 4 recs. ,"3,130,000,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
545, 464 m² construidos | 4 recs. ,"26,700,000",Casa en venta , Prolongacion Xochiquetzal - Santa Isabel Tola - Gustavo A. Madero - Distrito Federal ,,
546, 170 m² cubiertos | 3 habs. ,"3,980,000",Casa en venta , Villa de Aragon - Villa De Aragón - Gustavo A. Madero - Distrito Federal ,,
547, 233 m² construidos | 3 recs. ,"4,500,000",Casa en venta , Residencial Acueducto de Guadalupe - Gustavo A. Madero - Distrito Federal ,,
548, 250 m² construidos | 3 recs. ,"8,000,000",Casa en venta , Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
549, 239 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Calle 38 A - Santa Rosa - Gustavo A. Madero - Distrito Federal ,,
550, 410 m² construidos | 4 recs. ,"11,000,000",Casa en venta , Recife - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
551, 290 m² construidos | 4 recs. ,"760,000",Casa en venta , CALLE 317 31 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
552, 190 m² construidos | 3 recs. ,"900,000",Casa en venta , León Cavallo 78 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
553, 267 m² construidos | 3 recs. ,"6,250,000",Casa en venta , Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
554, 403 m² construidos | 4 recs. ,"6,397,500",Casa en venta , Av.de los cien metros - Vallejo - Gustavo A. Madero - Distrito Federal ,,
555, 226 m² construidos | 4 recs. ,"7,190,000",Casa en venta , Norte 19A - Nueva Vallejo - Gustavo A. Madero - Distrito Federal ,,
556, 254 m² construidos | 3 recs. ,"4,950,000",Casa en venta , Granate - Estrella - Gustavo A. Madero - Distrito Federal ,,
557, 364 m² construidos | 5 recs. ,"5,250,000",Casa en venta , Santa Isabel Tola - Gustavo A. Madero - Distrito Federal ,,
558, 151 m² construidos | 3 recs. ,"1,850,000",Casa en venta , Guadalupe Proletaria - Gustavo A. Madero - Distrito Federal ,,
559, 200 m² construidos | 4 recs. ,"2,350,000",Casa en venta , La Casilda - Gustavo A. Madero - Distrito Federal ,,
560, 360 m² construidos | 4 recs. ,"3,000,000",Casa en venta , Avenida 508 30 - San Juan de Aragón I Sección - Gustavo A. Madero - Distrito Federal ,,
561, 180 m² construidos | 3 recs. ,"6,500,000",Casa en venta , Poniente 126 - Nueva Vallejo - Gustavo A. Madero - Distrito Federal ,,
562, 500 m² construidos | 4 recs. ,"15,200,000",Casa en venta , San Bartolo Atepehuacan - Gustavo A. Madero - Distrito Federal ,,
563, 358 m² construidos | 6 recs. ,"3,800,000",Casa en venta , 22 118 - Guadalupe Proletaria - Gustavo A. Madero - Distrito Federal ,,
564, 125 m² construidos | 4 recs. ,"2,150,000",Casa en venta , Rio San Pedro - Jorge Negrete - Gustavo A. Madero - Distrito Federal ,,
565, 80 m² construidos | 3 recs. ,"2,000,000",Casa en venta , AV HENRY FORD 351 - Bondojito - Gustavo A. Madero - Distrito Federal ,,
566, 400 m² construidos | 4 recs. ,"4,950,000",Casa en venta , Poniente - Magdalena De Las Salinas - Gustavo A. Madero - Distrito Federal ,,
567, 382 m² construidos | 3 recs. ,"3,000,000",Casa en venta , COQUIMBO 680 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
568, 430 m² construidos ,"8,200,000",Casa en venta , Chiclayo 680 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,,
569, 230 m² construidos | 3 recs. ,"2,650,000",Casa en venta , NORTE 19 5222 - Nueva Vallejo - Gustavo A. Madero - Distrito Federal ,,
570, 411 m² construidos | 4 recs. ,"6,499,999",Casa en venta , cuauhtemoc 38 - Aragón - Gustavo A. Madero - Distrito Federal ,,
571, 634 m² construidos | 7 recs. ,"6,900,000",Casa en venta , Calle 28 101 - Progreso Nacional - Gustavo A. Madero - Distrito Federal ,,
572, 260 m² construidos | 3 recs. ,"5,500,000",Casa en venta , Venta Casa - Gustavo A. Madero - Distrito Federal ,,
573, 528 m² construidos | 3 recs. ,"3,400,000",Casa en venta , Norte 9 A 5143 - Panamericana - Gustavo A. Madero - Distrito Federal ,,
574, 235 m² construidos | 3 recs. ,"2,450,469",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
575, 256 m² construidos | 3 recs. ,"3,500,000",Casa en venta , NORTE 66 - Mártires De Río Blanco - Gustavo A. Madero - Distrito Federal ,,
576, 136 m² construidos | 3 recs. ,"2,450,000",Casa en venta , Puerto Progreso 124 - Casas Alemán Amp - Gustavo A. Madero - Distrito Federal ,,
577, 306 m² construidos | 3 recs. ,"5,200,000",Casa en venta , Villa Gustavo A. Madero - Gustavo A. Madero - Distrito Federal ,,
578, 258 m² construidos | 4 recs. ,"8,450,000",Casa en venta , Lindavista - Gustavo A. Madero - Distrito Federal ,,
579, 382 m² construidos | 4 recs. ,"13,300,000",Casa en venta , Managua - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,,
580, 240 m² construidos | 3 recs. ,"4,500,000",Casa en venta , Santa Isabel Tola - Gustavo A. Madero - Distrito Federal ,,
581, 215 m² construidos | 4 recs. ,"3,700,000",Casa en venta , Jorge Negrete - Gustavo A. Madero - Distrito Federal ,,
582, 345 m² construidos | 6 recs. ,"6,500,000",Casa en venta , Puerto de la Paz 1 - Casas Alemán Amp - Gustavo A. Madero - Distrito Federal ,,
583, 200 m² construidos | 4 recs. ,"5,800,000",Casa en venta , oriente 153 3210 - Salvador Díaz Mirón - Gustavo A. Madero - Distrito Federal ,,
584, 185 m² construidos | 4 recs. ,"1,941,216",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
585, 450 m² construidos | 3 recs. ,"13,000,000",Casa en venta , Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
586, 470 m² construidos | 4 recs. ,"9,200,000",Casa en venta , Chiclayo - Lindavista - Gustavo A. Madero - Distrito Federal ,,
587, 245 m² construidos | 4 recs. ,"2,692,303",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
588, 358 m² construidos | 4 recs. ,"7,500,000",Casa en venta , Eten - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,,
589, 475 m² construidos | 6 recs. ,"5,600,000",Casa en venta , 1531 28 - San Juan De Aragón 6a Secc. - Gustavo A. Madero - Distrito Federal ,,
590, 190 m² construidos | 4 recs. ,"5,950,000",Casa en venta , Guayaquil 11 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,,
591, 384 m² construidos | 7 recs. ,"9,000,000",Casa en venta , Matanzas - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
592, 390 m² construidos | 5 recs. ,"2,800,000",Casa en venta , Cerrada Borondín 0 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
593, 186 m² construidos | 4 recs. ,"564,000",Casa en venta , CAMINA A LA ENSEÑANZA 0 - Campestre Aragón - Gustavo A. Madero - Distrito Federal ,,
594, 370 m² construidos | 4 recs. ,"5,568,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
595, 466 m² de terreno | 8 recs. ,"9,250,000",Casa en venta , Casa muy Amplia y con Excelente Ubicación en Gustavo A. Madero - San Pedro El Chico - Gustavo A. Madero - Distrito Federal ,,
596, 70 m² construidos | 2 recs. ,"686,000",Casa en venta , TENAYUCA 551 - Zona Escolar - Gustavo A. Madero - Distrito Federal ,,
597, 285 m² construidos ,"4,300,000",Casa en venta , Jose Maria Mata - Constitución De La República - Gustavo A. Madero - Distrito Federal ,,
598, 180 m² construidos | 3 recs. ,"1,150,000",Casa en venta , Turquesa 43 - Estrella - Gustavo A. Madero - Distrito Federal ,,
599, 240 m² construidos | 3 recs. ,"4,500,000",Casa en venta , Tepetates - Santa Isabel Tola - Gustavo A. Madero - Distrito Federal ,,
600, 165 m² construidos | 3 recs. ,"2,600,000",Casa en venta , Calle 1505 45 - San Juan De Aragón 6a Secc. - Gustavo A. Madero - Distrito Federal ,,
601, 170 m² construidos | 3 recs. ,"6,200,000",Casa en venta , Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,,
602, 240 m² construidos | 3 recs. ,"5,600,000",Casa en venta , San Pedro Zacatenco - Gustavo A. Madero - Distrito Federal ,,
603, 990 m² construidos | 4 recs. ,"11,900,000",Casa en venta , Garrido 131 - Villa Gustavo A. Madero - Gustavo A. Madero - Distrito Federal ,,
604, 457 m² construidos | 3 recs. ,"8,200,000",Casa en venta , 6 de Octubre 25 - San Bartolo Atepehuacan - Gustavo A. Madero - Distrito Federal ,,
605, 168 m² construidos | 4 recs. ,"5,501,000",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
606, 265 m² construidos | 4 recs. ,"1,941,216",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
607, 110 m² construidos | 3 recs. ,"2,600,000",Casa en venta , Temaca 0 - Aragón Inguaran - Gustavo A. Madero - Distrito Federal ,,
608, 166 m² construidos | 3 recs. ,"4,200,000",Casa en venta , ARAGON000 - Villa De Aragón - Gustavo A. Madero - Distrito Federal ,,
609, 136 m² construidos | 3 recs. ,"2,325,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
610, 600 m² construidos | 4 recs. ,"6,400,000",Casa en venta , La Malinche - Gustavo A. Madero - Distrito Federal ,,
611, 210 m² construidos | 4 recs. ,"991,298",Casa en venta , Sosola 566 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
612, 255 m² construidos | 5 recs. ,"2,800,000",Casa en venta , Norte 56-A 5203 - Tablas De San Agustín - Gustavo A. Madero - Distrito Federal ,,
613, 222 m² construidos | 3 recs. ,"4,800,000",Casa en venta , Guadalupe Victoria - Gustavo A. Madero - Distrito Federal ,,
614, 231 m² construidos | 7 recs. ,"2,500,000",Casa en venta , Loma La Palma - Gustavo A. Madero - Distrito Federal ,,
615, 400 m² de terreno | 4 recs. ,"12,630,000",Casa en venta , Casa muy Amplia en Colonia Lindavista - Gustavo A. Madero - Distrito Federal ,,
616, 370 m² construidos | 5 recs. ,"3,900,000",Casa en venta , Polar - Tepeyac Insurgentes - Gustavo A. Madero - Distrito Federal ,,
617, 447 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Managua 725 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,,
618, 570 m² construidos | 4 recs. ,"6,300,000",Casa en venta , Del Pielago - Residencial Acueducto de Guadalupe - Gustavo A. Madero - Distrito Federal ,,
619, 220 m² construidos | 3 recs. ,"860,000",Casa en venta , DEL GOLFO 00 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
620, 215 m² construidos | 4 recs. ,"3,700,000",Casa en venta , Jorge Negrete - Gustavo A. Madero - Distrito Federal ,,
621, 357 m² construidos | 3 recs. ,"3,900,000",Casa en venta , Chiconautla Mz. 17 -1 Lt. 5 - Santa Isabel Tola - Gustavo A. Madero - Distrito Federal ,,
622, 245 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Ambato - Gustavo A. Madero - Distrito Federal ,,
623, 201 m² construidos | 3 recs. ,"4,500,000",Casa en venta , Guadalupe Victoria - Gustavo A. Madero - Distrito Federal ,,
624, 230 m² construidos | 5 recs. ,"6,500,000",Casa en venta , Arroyo de Ahuehuetes null - Residencial La Escalera - Gustavo A. Madero - Distrito Federal ,,
625, 540 m² construidos ,"5,500,000",Casa en venta , San Juan de Aragón III Sección - Gustavo A. Madero - Distrito Federal ,,
626, 168 m² construidos | 4 recs. ,"5,500,001",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
627, 265 m² construidos | 4 recs. ,"3,031,061",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
628, 288 m² construidos | 4 recs. ,"6,500,000",Casa en venta , Cienfuegos - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,,
629, 150 m² construidos | 5 recs. ,"3,999,999",Casa en venta , NORTE 70 5847 - Bondojito - Gustavo A. Madero - Distrito Federal ,,
630, 200 m² construidos | 3 recs. ,"10,950,000",Casa en venta , Uruyen 55 - Torres Lindavista - Gustavo A. Madero - Distrito Federal ,,
631, 130 m² construidos | 3 recs. ,"569,030",Casa en venta , CALLE 313 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
632, 60 m² construidos | 2 recs. ,"1,150,100",Casa en venta , Insurgentes Norte 1260 - Capultitlán - Gustavo A. Madero - Distrito Federal ,,
633, 204 m² construidos | 3 recs. ,"2,839,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
634, 246 m² construidos | 3 recs. ,"8,850,000",Casa en venta , Chiclayo 1 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
635, 168 m² construidos | 4 recs. ,"5,500,003",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
636, 300 m² construidos | 4 recs. ,"3,928,000",Casa en venta , Del Bosque - Gustavo A. Madero - Distrito Federal ,,
637, 181 m² construidos | 3 recs. ,"4,290,000",Casa en venta , Huancayo 0 - Colonia Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
638, 220 m² construidos | 3 recs. ,"798,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
639, 399 m² construidos | 10 recs. ,"7,800,000",Casa en venta , Francisco Tamagno 187 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
640, 168 m² construidos | 4 recs. ,"5,500,000",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
641, 165 m² construidos | 3 recs. ,"2,742,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
642, 194 m² construidos | 4 recs. ,"1,350,000",Casa en venta , HUASTECA 0 - Industrial - Gustavo A. Madero - Distrito Federal ,,
643, 270 m² construidos | 3 recs. ,"1,850,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
644, 160 m² construidos | 3 recs. ,"1,098,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
645, 300 m² construidos | 4 recs. ,"1,398,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
646, 250 m² construidos | 3 recs. ,"3,380,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
647, 180 m² construidos | 3 recs. ,"1,188,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
648, 137 m² construidos | 2 recs. ,"3,700,000",Casa en venta , JADE 15 - Estrella - Gustavo A. Madero - Distrito Federal ,,
649, 184 m² construidos | 3 recs. ,"1,643,800",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
650, 233 m² construidos ,"5,700,000",Casa en venta , Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
651, 270 m² construidos | 3 recs. ,"3,308,816",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
652, 300 m² construidos | 4 recs. ,"12,380,000",Casa en venta , pernambuco 00 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
653, 190 m² construidos | 3 recs. ,"900,000",Casa en venta , León Cavallo 78 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
654, 560 m² construidos | 1 rec. ,"8,900,000",Casa en venta , Privada de Francisco moreno - Villa Gustavo A. Madero - Gustavo A. Madero - Distrito Federal ,,
655, 370 m² construidos | 4 recs. ,"3,429,282,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
656, 194 m² construidos | 3 recs. ,"1,100,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
657, 599 m² construidos | 4 recs. ,"4,180,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
658, 235 m² construidos | 3 recs. ,"1,295,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
659, 301 m² construidos | 3 recs. ,"5,980,000",Casa en venta , Turmalina - Estrella - Gustavo A. Madero - Distrito Federal ,,
660, 120 m² construidos | 4 recs. ,"1,285,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
661, 120 m² construidos | 3 recs. ,"2,045,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
662, 270 m² construidos | 3 recs. ,"1,675,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
663, 160 m² construidos | 3 recs. ,"1,621,193",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
664, 234 m² construidos | 3 recs. ,"1,604,082",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
665, 160 m² construidos | 3 recs. ,"5,543,125",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
666, 165 m² construidos | 4 recs. ,"1,248,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
667, 115 m² construidos | 3 recs. ,"6,500,000",Casa en venta , Coquimbo 0 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,,
668, 447 m² construidos | 3 recs. ,"3,130,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
669, 416 m² construidos | 4 recs. ,"13,000,000",Casa en venta , Oruro 20 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,,
670, 227 m² construidos | 3 recs. ,"1,842,128",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
671, 340 m² construidos | 4 recs. ,"4,200,000",Casa en venta , Ingeniero Braulio Martínez 2 - Guadalupe Insurgentes - Gustavo A. Madero - Distrito Federal ,,
672, 200 m² construidos | 5 recs. ,"3,400,000",Casa en venta , NORTE 24 00 - Industrial - Gustavo A. Madero - Distrito Federal ,,
673, 222 m² construidos | 3 recs. ,"5,550,000",Casa en venta , CATAMARCA - Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,,
674, 164 m² construidos | 3 recs. ,"2,596,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
675, 447 m² construidos | 4 recs. ,"3,130,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
676, 120 m² construidos | 4 recs. ,"1,292,576",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
677, 131 m² construidos | 2 recs. ,"1,842,128",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
678, 245 m² construidos | 4 recs. ,"4,975,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
679, 70 m² construidos | 2 recs. ,"1,505,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
680, 370 m² construidos | 3 recs. ,"1,319,514",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
681, 280 m² construidos | 3 recs. ,"1,548,293",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
682, 190 m² construidos | 6 recs. ,"4,500,000",Casa en venta , Ampliación San Juan de Aragón - Gustavo A. Madero - Distrito Federal ,,
683, 190 m² construidos | 4 recs. ,"1,235,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
684, 168 m² construidos | 4 recs. ,"1,842,128",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
685, 260 m² construidos | 3 recs. ,"1,435,167",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
686, 272 m² construidos | 4 recs. ,"4,980,000",Casa en venta , CALLE 604 115 - San Juan De Aragón 5a Secc. - Gustavo A. Madero - Distrito Federal ,,
687, 370 m² construidos | 5 recs. ,"6,245,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
688, 252 m² construidos | 4 recs. ,"1,058,000",Casa en venta , BONAO 120 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
689, 180 m² construidos | 3 recs. ,"1,340,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
690, 200 m² construidos | 4 recs. ,"2,600,000",Casa en venta , 625 0 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
691, 184 m² construidos | 4 recs. ,"3,100,000",Casa en venta , Cerrada Atoyac - San Pedro Zacatenco - Gustavo A. Madero - Distrito Federal ,,
692, 529 m² construidos | 4 recs. ,"12,500,000",Casa en venta , Lindavista - Gustavo A. Madero - Distrito Federal ,,
693, 250 m² construidos | 3 recs. ,"9,000,000",Casa en venta , Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
694, 148 m² construidos | 3 recs. ,"564,000",Casa en venta , CAMINO A LA ENSEÑANZA 00 - Campestre Aragón - Gustavo A. Madero - Distrito Federal ,,
695, 180 m² construidos | 4 recs. ,"3,980,000",Casa en venta , Avenida del Tepeyac - Industrial - Gustavo A. Madero - Distrito Federal ,,
696, 342 m² construidos | 4 recs. ,"8,200,000",Casa en venta , Paranagua - Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,,
697, 260 m² construidos | 5 recs. ,"9,200,000",Casa en venta , Guanabara 47 - Torres Lindavista - Gustavo A. Madero - Distrito Federal ,,
698, 80 m² construidos | 2 recs. ,"2,000,000",Casa en venta , Av. 593 80 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
699, 259 m² construidos | 3 recs. ,"5,500,000",Casa en venta , Col. Industrial 0 - Industrial - Gustavo A. Madero - Distrito Federal ,,
700, 140 m² construidos | 3 recs. ,"2,160,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
701, 360 m² construidos | 4 recs. ,"3,000,000",Casa en venta , Avenida 508 20 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
702, 41 m² construidos | 1 rec. ,"1,180,000",Casa en venta , Av Ferrocarril Hidalgo - Santiago Atzacoalco - Gustavo A. Madero - Distrito Federal ,,
703, 175 m² construidos | 4 recs. ,"5,900,000",Casa en venta , Bonao 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
704, 500 m² construidos | 4 recs. ,"970,164",Casa en venta , MOLLENDO 984 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
705, 270 m² construidos | 3 recs. ,"1,675,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
706, 400 m² construidos | 4 recs. ,"991,298",Casa en venta , SOLOLÁ 564 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
707, 160 m² construidos | 3 recs. ,"596,000",Casa en venta , CALLE 313 29 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
708, 180 m² construidos | 5 recs. ,"647,000",Casa en venta , SALVADOR CARRILLO 7 - C.T.M. Atzacoalco - Gustavo A. Madero - Distrito Federal ,,
709, 358 m² construidos | 3 recs. ,"8,100,000",Casa en venta , oruro 43 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
710, 150 m² construidos | 3 recs. ,"596,000",Casa en venta , 313 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
711, 90 m² construidos | 3 recs. ,"1,206,168",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
712, 150 m² construidos | 3 recs. ,"1,581,317",Casa en venta , VILLA DE ARAGON 00 - Villa De Aragón - Gustavo A. Madero - Distrito Federal ,,
713, 240 m² construidos | 3 recs. ,"7,700,000",Casa en venta , RAMIRIQUI 1035 - Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,,
714, 205 m² construidos | 4 recs. ,"3,550,000",Casa en venta , Norte 70A 0 - La Joya - Gustavo A. Madero - Distrito Federal ,,
715, 144 m² construidos | 4 recs. ,"2,000,000",Casa en venta , SEGUNDA CERRADA 697 8 - Colonia C.T.M. Aragón - Gustavo A. Madero - Distrito Federal ,,
716, 180 m² construidos | 4 recs. ,"1,055,602",Casa en venta , VOLCAN JORULLO 8 - La Pradera - Gustavo A. Madero - Distrito Federal ,,
717, 402 m² construidos | 3 recs. ,"12,500,000",Casa en venta , AVENIDA LINDAVISTA - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
718, 570 m² construidos | 4 recs. ,"4,480,000",Casa en venta , Arequipa 831 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
719, 220 m² construidos | 4 recs. ,"3,175,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
720, 200 m² construidos | 5 recs. ,"3,400,000",Casa en venta , NORTE 24 00 - Industrial - Gustavo A. Madero - Distrito Federal ,,
721, 222 m² construidos | 3 recs. ,"5,550,000",Casa en venta , CATAMARCA - Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,,
722, 164 m² construidos | 3 recs. ,"2,596,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
723, 447 m² construidos | 4 recs. ,"3,130,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
724, 120 m² construidos | 4 recs. ,"1,292,576",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
725, 131 m² construidos | 2 recs. ,"1,842,128",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
726, 245 m² construidos | 4 recs. ,"4,975,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
727, 70 m² construidos | 2 recs. ,"1,505,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
728, 370 m² construidos | 3 recs. ,"1,319,514",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
729, 280 m² construidos | 3 recs. ,"1,548,293",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
730, 190 m² construidos | 6 recs. ,"4,500,000",Casa en venta , Ampliación San Juan de Aragón - Gustavo A. Madero - Distrito Federal ,,
731, 190 m² construidos | 4 recs. ,"1,235,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
732, 168 m² construidos | 4 recs. ,"1,842,128",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
733, 260 m² construidos | 3 recs. ,"1,435,167",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
734, 272 m² construidos | 4 recs. ,"4,980,000",Casa en venta , CALLE 604 115 - San Juan De Aragón 5a Secc. - Gustavo A. Madero - Distrito Federal ,,
735, 370 m² construidos | 5 recs. ,"6,245,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
736, 252 m² construidos | 4 recs. ,"1,058,000",Casa en venta , BONAO 120 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
737, 180 m² construidos | 3 recs. ,"1,340,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
738, 200 m² construidos | 4 recs. ,"2,600,000",Casa en venta , 625 0 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
739, 184 m² construidos | 4 recs. ,"3,100,000",Casa en venta , Cerrada Atoyac - San Pedro Zacatenco - Gustavo A. Madero - Distrito Federal ,,
740, 529 m² construidos | 4 recs. ,"12,500,000",Casa en venta , Lindavista - Gustavo A. Madero - Distrito Federal ,,
741, 250 m² construidos | 3 recs. ,"9,000,000",Casa en venta , Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
742, 148 m² construidos | 3 recs. ,"564,000",Casa en venta , CAMINO A LA ENSEÑANZA 00 - Campestre Aragón - Gustavo A. Madero - Distrito Federal ,,
743, 180 m² construidos | 4 recs. ,"3,980,000",Casa en venta , Avenida del Tepeyac - Industrial - Gustavo A. Madero - Distrito Federal ,,
744, 342 m² construidos | 4 recs. ,"8,200,000",Casa en venta , Paranagua - Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,,
745, 260 m² construidos | 5 recs. ,"9,200,000",Casa en venta , Guanabara 47 - Torres Lindavista - Gustavo A. Madero - Distrito Federal ,,
