id,Price_m2,tiempo,pobtot,p_0a2,p_60ymas,prom_hnv,graproes,graproes_f,pocupada,pocupada_f,pder_ss,vivtot,tvivhab,tvivpar,vivpar_hab,vivpar_ut,prom_ocup,vph_2ymasd,vph_autom,vph_pc,vph_inter,pct_0a2,pct_60,pct_wf,pct_t_inhab_hh,pct_privhh,pct_privhh_inhab,pct_hhtemp,pct_hh_car,pct_hh_pc,pct_hh_int
0050001167A029,3760.0,2020.0,298.0,7.0,47.0,1.58,11.53,11.54,169.0,80.0,233.0,97.0,86.0,96.0,85.0,,3.47,51.0,37.0,53.0,58.0,2.348993288590604,15.771812080536911,47.33727810650888,88.65979381443299,98.96907216494844,87.62886597938144,,38.14432989690722,54.639175257731964,59.793814432989684
00500011699015,15384.615384615385,2010.0,123.0,3.0,17.0,2.28,10.04,9.72,43.0,19.0,83.0,30.0,,,,,4.18,18.0,11.0,12.0,9.0,2.4390243902439024,13.821138211382115,44.1860465116279,,,,,36.66666666666666,40.0,30.0
00500011699015,15384.615384615385,2020.0,106.0,0.0,24.0,2.02,11.26,11.59,64.0,32.0,76.0,26.0,26.0,26.0,26.0,0.0,4.08,23.0,11.0,15.0,20.0,0.0,22.641509433962263,50.0,100.0,100.0,100.0,0.0,42.307692307692314,57.69230769230769,76.92307692307693
00500011699027,5555.555555555556,2010.0,93.0,,26.0,2.37,10.48,9.67,38.0,11.0,63.0,28.0,,,,,3.58,21.0,18.0,12.0,11.0,,27.956989247311824,28.947368421052637,,,,,64.28571428571429,42.857142857142854,39.285714285714285
00500011699027,5555.555555555556,2020.0,129.0,,24.0,1.7,11.33,11.05,67.0,30.0,99.0,32.0,32.0,30.0,30.0,0.0,4.03,28.0,16.0,21.0,24.0,,18.6046511627907,44.77611940298507,100.0,93.75,93.75,0.0,50.0,65.625,75.0
00500011735012,7179.48717948718,2010.0,579.0,28.0,38.0,1.94,8.63,8.42,302.0,132.0,324.0,215.0,,,,,3.71,116.0,21.0,41.0,26.0,4.835924006908464,6.563039723661486,43.70860927152318,,,,,9.767441860465118,19.069767441860467,12.093023255813955
00500011735012,7179.48717948718,2020.0,692.0,22.0,81.0,1.65,10.69,10.41,356.0,161.0,518.0,238.0,202.0,238.0,202.0,0.0,3.43,153.0,53.0,103.0,148.0,3.1791907514450863,11.705202312138727,45.2247191011236,84.87394957983193,100.0,84.87394957983193,0.0,22.268907563025213,43.27731092436974,62.18487394957983
00500011735030,22004.84066155708,2010.0,110.0,6.0,23.0,2.43,9.6,9.24,46.0,17.0,65.0,33.0,,,,,4.07,12.0,10.0,6.0,5.0,5.454545454545454,20.909090909090907,36.95652173913043,,,,,30.303030303030305,18.181818181818183,15.151515151515152
00500011735030,22004.84066155708,2020.0,234.0,6.0,31.0,1.29,12.97,12.93,134.0,62.0,162.0,111.0,89.0,111.0,89.0,7.0,2.63,55.0,45.0,68.0,77.0,2.564102564102564,13.247863247863247,46.2686567164179,80.18018018018019,100.0,80.18018018018019,6.306306306306306,40.54054054054054,61.261261261261254,69.36936936936937
0050001174A021,19548.872180451126,2010.0,183.0,11.0,20.0,2.5,8.43,8.06,89.0,32.0,101.0,53.0,,,,,3.98,40.0,12.0,14.0,14.0,6.0109289617486334,10.928961748633881,35.95505617977528,,,,,22.641509433962263,26.41509433962264,26.41509433962264
0050001174A021,19548.872180451126,2020.0,205.0,8.0,37.0,1.98,9.45,9.48,104.0,53.0,132.0,52.0,49.0,47.0,44.0,3.0,4.18,45.0,6.0,19.0,33.0,3.902439024390244,18.048780487804876,50.96153846153846,94.23076923076924,90.3846153846154,84.61538461538461,5.769230769230768,11.538461538461537,36.53846153846153,63.46153846153846
00500011769021,19548.872180451126,2010.0,145.0,7.0,24.0,2.41,9.82,9.39,73.0,28.0,86.0,41.0,,,,,3.92,36.0,12.0,16.0,14.0,4.827586206896552,16.551724137931036,38.35616438356164,,,,,29.268292682926827,39.02439024390244,34.14634146341464
00500011769021,19548.872180451126,2020.0,162.0,,34.0,1.75,11.13,11.08,75.0,34.0,101.0,47.0,43.0,47.0,43.0,3.0,3.77,31.0,14.0,22.0,33.0,,20.987654320987648,45.33333333333333,91.48936170212765,100.0,91.48936170212765,6.382978723404255,29.78723404255319,46.80851063829788,70.21276595744679
00500011773014,4736.8421052631575,2010.0,271.0,5.0,40.0,1.77,10.71,10.68,111.0,53.0,146.0,99.0,,,,,3.01,45.0,29.0,38.0,18.0,1.8450184501845015,14.760147601476016,47.747747747747745,,,,,29.292929292929287,38.38383838383838,18.181818181818183
00500011773014,4736.8421052631575,2020.0,284.0,,62.0,1.53,11.47,11.45,135.0,61.0,209.0,117.0,102.0,117.0,102.0,,2.78,48.0,25.0,51.0,64.0,,21.83098591549296,45.185185185185176,87.1794871794872,100.0,87.1794871794872,,21.367521367521366,43.5897435897436,54.70085470085471
00500011788014,20000.0,2010.0,53.0,4.0,13.0,1.52,12.41,11.48,23.0,9.0,33.0,15.0,,,,,3.53,13.0,7.0,11.0,7.0,7.547169811320754,24.52830188679245,39.130434782608695,,,,,46.66666666666666,73.33333333333333,46.66666666666666
00500011788014,20000.0,2020.0,41.0,0.0,14.0,1.3,12.94,12.8,20.0,11.0,38.0,15.0,14.0,15.0,14.0,0.0,2.93,12.0,8.0,11.0,12.0,0.0,34.14634146341464,55.00000000000001,93.33333333333331,100.0,93.33333333333331,0.0,53.33333333333334,73.33333333333333,80.0
00500011788026,20589.29252219378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00500011792017,27007.299270072992,2010.0,231.0,5.0,29.0,1.46,12.26,11.76,115.0,50.0,152.0,81.0,,,,,3.04,42.0,41.0,49.0,36.0,2.1645021645021645,12.554112554112553,43.47826086956522,,,,,50.617283950617285,60.49382716049383,44.444444444444436
00500011792017,27007.299270072992,2020.0,191.0,3.0,44.0,1.44,13.16,12.73,98.0,48.0,135.0,77.0,66.0,77.0,66.0,,2.89,37.0,33.0,44.0,57.0,1.5706806282722512,23.03664921465969,48.979591836734684,85.71428571428571,100.0,85.71428571428571,,42.857142857142854,57.14285714285714,74.02597402597402
00500011792021,6388.888888888889,2010.0,191.0,4.0,29.0,1.53,13.28,12.77,87.0,40.0,120.0,66.0,,,,,3.25,39.0,39.0,30.0,25.0,2.094240837696335,15.183246073298431,45.977011494252864,,,,,59.09090909090909,45.45454545454545,37.87878787878788
00500011792021,6388.888888888889,2020.0,157.0,,44.0,1.68,13.96,12.86,84.0,43.0,115.0,56.0,54.0,55.0,53.0,0.0,2.89,41.0,32.0,37.0,43.0,,28.025477707006374,51.19047619047619,96.42857142857143,98.21428571428572,94.64285714285714,0.0,57.14285714285714,66.07142857142857,76.78571428571429
00500011805008,25000.0,2010.0,408.0,16.0,9.0,1.16,13.66,13.33,222.0,108.0,323.0,186.0,,,,,3.16,107.0,102.0,102.0,83.0,3.92156862745098,2.2058823529411766,48.64864864864865,,,,,54.838709677419345,54.838709677419345,44.62365591397849
00500011805008,25000.0,2020.0,502.0,14.0,35.0,1.2,13.72,13.63,261.0,131.0,408.0,185.0,163.0,170.0,148.0,3.0,3.08,146.0,129.0,136.0,153.0,2.7888446215139435,6.972111553784861,50.19157088122606,88.1081081081081,91.8918918918919,80.0,1.6216216216216215,69.72972972972973,73.51351351351352,82.70270270270271
0050001181A014,10350.69875368534,2010.0,118.0,,25.0,1.58,12.08,11.74,45.0,17.0,75.0,38.0,,,,,3.11,31.0,23.0,23.0,18.0,,21.1864406779661,37.77777777777778,,,,,60.526315789473685,60.526315789473685,47.368421052631575
0050001181A014,10350.69875368534,2020.0,111.0,,31.0,1.28,13.28,12.59,59.0,29.0,66.0,42.0,36.0,42.0,36.0,,3.08,33.0,19.0,29.0,32.0,,27.92792792792793,49.152542372881356,85.71428571428571,100.0,85.71428571428571,,45.23809523809525,69.04761904761905,76.19047619047619
00500011839003,5202.013698630137,2010.0,154.0,6.0,20.0,1.79,10.8,10.22,66.0,31.0,83.0,60.0,,,,,3.44,24.0,15.0,13.0,8.0,3.8961038961038965,12.987012987012985,46.96969696969697,,,,,25.0,21.66666666666667,13.333333333333336
00500011839003,5202.013698630137,2020.0,186.0,8.0,30.0,1.61,11.69,10.99,97.0,45.0,129.0,60.0,55.0,57.0,52.0,3.0,3.38,26.0,28.0,31.0,43.0,4.301075268817205,16.129032258064516,46.39175257731959,91.66666666666666,95.0,86.66666666666669,5.0,46.66666666666666,51.66666666666667,71.66666666666667
00500011843022,23636.363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00500011862023,26666.66,2010.0,146.0,4.0,22.0,1.75,10.89,10.98,71.0,31.0,95.0,48.0,,,,,3.4,30.0,27.0,22.0,20.0,2.7397260273972597,15.068493150684931,43.661971830985905,,,,,56.25,45.83333333333333,41.66666666666667
00500011862023,26666.66,2020.0,136.0,3.0,35.0,1.2,12.01,12.08,72.0,33.0,93.0,47.0,42.0,46.0,41.0,0.0,3.24,29.0,16.0,22.0,31.0,2.2058823529411766,25.735294117647058,45.83333333333333,89.36170212765957,97.87234042553192,87.23404255319151,0.0,34.04255319148936,46.80851063829788,65.95744680851064
00500011877015,1755.9297658862877,2010.0,140.0,11.0,21.0,2.13,9.68,9.53,65.0,32.0,116.0,33.0,,,,,4.28,19.0,15.0,11.0,9.0,7.857142857142858,15.0,49.230769230769226,,,,,45.45454545454545,33.33333333333333,27.27272727272727
00500011877015,1755.9297658862877,2020.0,139.0,3.0,22.0,1.94,11.39,11.17,67.0,38.0,110.0,41.0,39.0,41.0,39.0,,3.56,22.0,15.0,20.0,24.0,2.1582733812949644,15.827338129496402,56.71641791044776,95.1219512195122,100.0,95.1219512195122,,36.58536585365854,48.78048780487804,58.536585365853654
00500011881002,13228.699551569507,2010.0,182.0,5.0,30.0,2.2,9.49,8.99,75.0,38.0,145.0,57.0,,,,,3.37,30.0,22.0,19.0,14.0,2.7472527472527477,16.483516483516482,50.66666666666667,,,,,38.59649122807017,33.33333333333333,24.561403508771928
00500011881002,13228.699551569507,2020.0,171.0,3.0,35.0,1.78,10.71,10.56,86.0,47.0,140.0,53.0,48.0,52.0,47.0,,3.56,22.0,17.0,21.0,31.0,1.7543859649122806,20.46783625730994,54.65116279069767,90.56603773584905,98.1132075471698,88.67924528301887,,32.075471698113205,39.62264150943396,58.49056603773585
00500011896009,8209.954285714286,2010.0,334.0,16.0,33.0,1.46,11.72,11.24,153.0,70.0,229.0,103.0,,,,,3.49,67.0,57.0,56.0,49.0,4.790419161676646,9.880239520958083,45.7516339869281,,,,,55.33980582524271,54.368932038834956,47.57281553398058
00500011896009,8209.954285714286,2020.0,299.0,7.0,46.0,1.42,13.05,12.79,164.0,77.0,187.0,113.0,99.0,111.0,97.0,,3.02,73.0,54.0,70.0,78.0,2.3411371237458187,15.384615384615385,46.95121951219512,87.61061946902655,98.23008849557522,85.84070796460179,,47.787610619469035,61.94690265486725,69.02654867256636
00500011909005,12401.867816091954,2010.0,205.0,7.0,29.0,2.01,11.38,11.28,73.0,31.0,136.0,56.0,,,,,3.86,35.0,21.0,22.0,19.0,3.414634146341464,14.146341463414632,42.46575342465753,,,,,37.5,39.285714285714285,33.92857142857143
00500011909005,12401.867816091954,2020.0,245.0,13.0,42.0,1.91,12.0,11.79,141.0,66.0,202.0,76.0,71.0,75.0,70.0,,3.45,46.0,26.0,36.0,54.0,5.306122448979592,17.142857142857142,46.80851063829788,93.42105263157896,98.68421052631578,92.10526315789473,,34.21052631578947,47.368421052631575,71.05263157894737
00500011909012,18840.579710144928,2010.0,216.0,8.0,40.0,1.94,10.4,10.13,91.0,33.0,167.0,72.0,,,,,3.22,41.0,23.0,23.0,20.0,3.7037037037037033,18.51851851851852,36.263736263736256,,,,,31.944444444444446,31.944444444444446,27.777777777777782
00500011909012,18840.579710144928,2020.0,246.0,8.0,52.0,1.5,11.41,10.95,127.0,49.0,186.0,75.0,71.0,75.0,71.0,,3.46,39.0,28.0,35.0,50.0,3.252032520325204,21.138211382113823,38.582677165354326,94.66666666666669,100.0,94.66666666666669,,37.333333333333336,46.66666666666666,66.66666666666666
00500011913004,29365.079365079364,2010.0,374.0,12.0,43.0,1.98,9.97,9.84,164.0,69.0,279.0,105.0,,,,,3.74,65.0,31.0,38.0,28.0,3.2085561497326207,11.497326203208553,42.07317073170731,,,,,29.523809523809533,36.19047619047619,26.66666666666667
00500011913004,29365.079365079364,2020.0,353.0,13.0,57.0,1.76,11.47,11.66,180.0,76.0,282.0,101.0,99.0,98.0,96.0,0.0,3.57,55.0,33.0,46.0,59.0,3.68271954674221,16.147308781869686,42.22222222222222,98.01980198019804,97.02970297029701,95.04950495049505,0.0,32.67326732673268,45.54455445544555,58.41584158415842
00500011932004,5864.455555555555,2010.0,145.0,,23.0,1.94,9.96,9.37,62.0,25.0,89.0,42.0,,,,,3.72,28.0,20.0,17.0,13.0,,15.862068965517242,40.32258064516129,,,,,47.61904761904761,40.476190476190474,30.952380952380953
00500011932004,5864.455555555555,2020.0,151.0,,21.0,1.54,12.01,11.79,88.0,40.0,121.0,41.0,40.0,41.0,40.0,0.0,3.78,25.0,20.0,25.0,25.0,,13.90728476821192,45.45454545454545,97.56097560975608,100.0,97.56097560975608,0.0,48.78048780487804,60.97560975609756,60.97560975609756
0050001199A015,22777.777777777777,2010.0,185.0,,33.0,2.0,11.84,11.63,61.0,29.0,122.0,48.0,,,,,4.02,39.0,35.0,27.0,23.0,,17.83783783783784,47.540983606557376,,,,,72.91666666666666,56.25,47.91666666666667
0050001199A015,22777.777777777777,2020.0,189.0,6.0,43.0,1.75,12.83,12.89,91.0,40.0,144.0,50.0,48.0,48.0,46.0,0.0,3.94,44.0,34.0,29.0,38.0,3.1746031746031744,22.75132275132275,43.956043956043956,96.0,96.0,92.0,0.0,68.0,57.99999999999999,76.0
00500012004011,15757.575757575758,2010.0,128.0,,17.0,2.08,11.1,10.78,56.0,25.0,91.0,36.0,,,,,4.03,29.0,19.0,15.0,15.0,,13.28125,44.64285714285715,,,,,52.77777777777778,41.66666666666667,41.66666666666667
00500012004011,15757.575757575758,2020.0,132.0,0.0,31.0,1.71,12.18,11.79,67.0,37.0,98.0,34.0,31.0,34.0,31.0,0.0,4.26,31.0,23.0,22.0,27.0,0.0,23.484848484848484,55.22388059701493,91.17647058823529,100.0,91.17647058823529,0.0,67.64705882352942,64.70588235294117,79.41176470588233
00500012004015,15757.575757575758,2010.0,104.0,3.0,22.0,1.7,12.41,12.21,36.0,17.0,64.0,29.0,,,,,4.04,22.0,20.0,15.0,13.0,2.8846153846153846,21.153846153846157,47.22222222222222,,,,,68.96551724137932,51.72413793103448,44.82758620689656
00500012004015,15757.575757575758,2020.0,96.0,0.0,23.0,1.95,13.17,13.0,43.0,21.0,68.0,29.0,26.0,28.0,25.0,0.0,3.69,25.0,22.0,15.0,23.0,0.0,23.958333333333336,48.83720930232558,89.65517241379311,96.55172413793105,86.20689655172413,0.0,75.86206896551724,51.72413793103448,79.3103448275862
00500012019005,19827.58620689655,2010.0,158.0,3.0,38.0,2.35,9.49,9.26,60.0,21.0,110.0,41.0,,,,,3.95,34.0,12.0,20.0,13.0,1.89873417721519,24.05063291139241,35.0,,,,,29.268292682926827,48.78048780487804,31.707317073170728
00500012019005,19827.58620689655,2020.0,128.0,,42.0,2.44,10.59,10.42,63.0,25.0,96.0,40.0,39.0,40.0,39.0,,3.28,38.0,9.0,18.0,29.0,,32.8125,39.68253968253968,97.5,100.0,97.5,,22.5,45.0,72.5
00500012019016,17708.333333333332,2010.0,336.0,13.0,38.0,1.81,10.18,10.1,130.0,50.0,237.0,84.0,,,,,4.2,50.0,39.0,47.0,33.0,3.8690476190476186,11.309523809523812,38.46153846153847,,,,,46.42857142857143,55.95238095238096,39.285714285714285
00500012019016,17708.333333333332,2020.0,272.0,5.0,46.0,1.65,10.82,10.89,134.0,61.0,193.0,80.0,78.0,79.0,77.0,0.0,3.49,45.0,25.0,32.0,48.0,1.8382352941176472,16.911764705882355,45.52238805970149,97.5,98.75,96.25,0.0,31.25,40.0,60.0
00500012038003,18821.2927756654,2010.0,139.0,3.0,30.0,1.88,11.68,10.85,59.0,22.0,80.0,43.0,,,,,3.69,36.0,28.0,23.0,18.0,2.1582733812949644,21.582733812949638,37.288135593220346,,,,,65.11627906976744,53.48837209302325,41.860465116279066
00500012038003,18821.2927756654,2020.0,126.0,3.0,34.0,1.98,12.85,12.1,61.0,25.0,84.0,39.0,37.0,38.0,36.0,0.0,3.41,34.0,28.0,30.0,29.0,2.380952380952381,26.984126984126984,40.983606557377044,94.87179487179485,97.43589743589745,92.30769230769229,0.0,71.7948717948718,76.92307692307693,74.35897435897436
00500012038004,24356.48476257973,2010.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
00500012038004,24356.48476257973,2020.0,4.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,100.0,,,,,,
00500012038006,7906.585,2010.0,139.0,,34.0,1.69,12.74,12.47,57.0,26.0,84.0,44.0,,,,,3.56,32.0,31.0,29.0,21.0,,24.46043165467626,45.614035087719294,,,,,70.45454545454545,65.9090909090909,47.72727272727273
00500012038006,7906.585,2020.0,134.0,,34.0,1.75,13.4,13.39,83.0,37.0,85.0,41.0,38.0,40.0,37.0,,3.53,36.0,29.0,31.0,36.0,,25.373134328358212,44.57831325301205,92.6829268292683,97.56097560975608,90.24390243902441,,70.73170731707317,75.60975609756099,87.8048780487805
00500012057001,16388.88888888889,2010.0,147.0,7.0,18.0,1.81,11.48,11.05,65.0,29.0,114.0,43.0,,,,,3.51,25.0,16.0,20.0,17.0,4.761904761904762,12.244897959183671,44.61538461538462,,,,,37.2093023255814,46.511627906976734,39.53488372093023
00500012057001,16388.88888888889,2020.0,117.0,3.0,31.0,1.57,12.02,12.14,75.0,33.0,85.0,49.0,37.0,49.0,37.0,3.0,3.16,20.0,15.0,24.0,27.0,2.564102564102564,26.495726495726494,44.0,75.51020408163265,100.0,75.51020408163265,6.1224489795918355,30.612244897959183,48.979591836734684,55.10204081632652
00500012057008,10980.392156862745,2010.0,117.0,3.0,16.0,2.04,10.61,10.95,51.0,18.0,68.0,34.0,,,,,3.56,21.0,14.0,10.0,7.0,2.564102564102564,13.675213675213676,35.29411764705883,,,,,41.17647058823529,29.411764705882355,20.588235294117645
00500012057008,10980.392156862745,2020.0,109.0,4.0,19.0,1.59,11.17,11.31,56.0,32.0,75.0,38.0,36.0,38.0,36.0,,3.03,19.0,12.0,16.0,25.0,3.669724770642202,17.431192660550455,57.14285714285714,94.73684210526315,100.0,94.73684210526315,,31.578947368421048,42.105263157894726,65.78947368421053
00500012127004,9542.27798074326,2010.0,234.0,12.0,19.0,1.84,9.62,9.55,84.0,25.0,180.0,54.0,,,,,4.33,38.0,27.0,16.0,10.0,5.128205128205128,8.11965811965812,29.761904761904763,,,,,50.0,29.629629629629626,18.51851851851852
00500012127004,9542.27798074326,2020.0,264.0,11.0,36.0,1.69,10.82,10.42,139.0,51.0,194.0,59.0,59.0,59.0,59.0,0.0,4.47,53.0,29.0,31.0,37.0,4.166666666666666,13.636363636363635,36.69064748201439,100.0,100.0,100.0,0.0,49.152542372881356,52.54237288135593,62.711864406779654
00500012127014,12314.814814814816,2010.0,3013.0,132.0,151.0,1.83,10.37,10.3,1315.0,533.0,2133.0,967.0,,,,,3.55,559.0,358.0,368.0,279.0,4.381015599070694,5.011616329239961,40.53231939163498,,,,,37.02171664943123,38.05584281282317,28.852119958634955
00500012127014,12314.814814814816,2020.0,1479.0,54.0,172.0,2.15,9.64,9.38,778.0,330.0,1110.0,392.0,379.0,340.0,327.0,0.0,3.9,233.0,89.0,126.0,211.0,3.6511156186612577,11.62947937795808,42.41645244215938,96.68367346938776,86.73469387755102,83.41836734693877,0.0,22.70408163265306,32.142857142857146,53.8265306122449
00500012146001,8333.333333333334,2010.0,71.0,,9.0,1.67,11.04,10.45,31.0,11.0,49.0,19.0,,,,,3.78,14.0,12.0,13.0,10.0,,12.676056338028168,35.483870967741936,,,,,63.157894736842096,68.42105263157895,52.631578947368425
00500012146001,8333.333333333334,2020.0,72.0,4.0,15.0,1.8,11.83,11.24,33.0,16.0,63.0,19.0,18.0,19.0,18.0,0.0,4.0,14.0,10.0,8.0,14.0,5.5555555555555545,20.833333333333336,48.48484848484848,94.73684210526315,100.0,94.73684210526315,0.0,52.631578947368425,42.105263157894726,73.68421052631578
00500012146002,8333.333333333334,2010.0,102.0,,20.0,2.31,10.07,9.59,49.0,21.0,58.0,29.0,,,,,3.54,20.0,14.0,14.0,14.0,,19.607843137254907,42.857142857142854,,,,,48.27586206896552,48.27586206896552,48.27586206896552
00500012146002,8333.333333333334,2020.0,103.0,,16.0,1.65,11.69,11.65,55.0,24.0,72.0,28.0,25.0,28.0,25.0,,4.12,17.0,12.0,15.0,22.0,,15.533980582524268,43.63636363636363,89.2857142857143,100.0,89.2857142857143,,42.857142857142854,53.57142857142857,78.57142857142857
00500012150016,54687.5,2010.0,145.0,,22.0,1.94,11.56,11.37,61.0,29.0,102.0,35.0,,,,,4.18,28.0,20.0,20.0,16.0,,15.172413793103447,47.540983606557376,,,,,57.14285714285714,57.14285714285714,45.714285714285715
00500012150016,54687.5,2020.0,151.0,,39.0,1.89,11.77,11.32,80.0,37.0,121.0,45.0,45.0,44.0,44.0,0.0,3.36,33.0,25.0,27.0,38.0,,25.827814569536425,46.25,100.0,97.77777777777777,97.77777777777777,0.0,55.555555555555564,60.0,84.44444444444444
00500012165012,4340.555634357762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0050001217A028,5932.637096774193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00500012201016,8517.577777777778,2010.0,8.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
00500012201016,8517.577777777778,2020.0,6.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,100.0,,,,,,
00500012235029,20975.60975609756,2010.0,431.0,12.0,73.0,2.06,11.14,10.93,179.0,77.0,341.0,109.0,,,,,3.99,94.0,74.0,65.0,58.0,2.7842227378190247,16.937354988399072,43.01675977653631,,,,,67.88990825688074,59.633027522935784,53.21100917431193
00500012235029,20975.60975609756,2020.0,372.0,,79.0,1.7,12.19,11.8,177.0,80.0,255.0,92.0,88.0,90.0,86.0,0.0,4.23,77.0,45.0,48.0,63.0,,21.236559139784948,45.19774011299435,95.65217391304348,97.82608695652172,93.47826086956522,0.0,48.91304347826087,52.17391304347826,68.47826086956522
00500012292010,3877.952,2010.0,118.0,4.0,13.0,1.76,11.06,11.19,53.0,20.0,106.0,33.0,,,,,3.69,23.0,16.0,17.0,13.0,3.3898305084745757,11.016949152542374,37.735849056603776,,,,,48.48484848484848,51.51515151515152,39.39393939393939
00500012292010,3877.952,2020.0,122.0,4.0,15.0,1.73,12.31,11.82,66.0,32.0,80.0,38.0,37.0,37.0,36.0,0.0,3.3,31.0,13.0,26.0,32.0,3.278688524590164,12.295081967213116,48.48484848484848,97.36842105263158,97.36842105263158,94.73684210526315,0.0,34.21052631578947,68.42105263157895,84.21052631578947
00500012292011,7578.125,2010.0,362.0,7.0,61.0,1.89,10.13,10.04,177.0,69.0,216.0,100.0,,,,,3.85,58.0,40.0,46.0,36.0,1.9337016574585637,16.85082872928177,38.983050847457626,,,,,40.0,46.0,36.0
00500012292011,7578.125,2020.0,336.0,10.0,65.0,1.65,11.11,10.68,173.0,75.0,279.0,103.0,100.0,103.0,100.0,,3.36,59.0,40.0,52.0,64.0,2.976190476190476,19.345238095238095,43.352601156069355,97.0873786407767,100.0,97.0873786407767,,38.83495145631068,50.485436893203875,62.135922330097074
00500012292018,3087.9365079365075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00500012305013,5115.8046875,2010.0,427.0,19.0,60.0,2.03,9.82,9.58,179.0,81.0,252.0,130.0,,,,,3.56,55.0,44.0,42.0,35.0,4.4496487119437935,14.051522248243561,45.251396648044704,,,,,33.846153846153854,32.30769230769231,26.923076923076927
00500012305013,5115.8046875,2020.0,393.0,6.0,71.0,1.83,10.71,10.57,188.0,85.0,291.0,117.0,103.0,112.0,98.0,0.0,3.82,68.0,41.0,54.0,67.0,1.5267175572519085,18.06615776081425,45.21276595744681,88.03418803418802,95.72649572649573,83.76068376068376,0.0,35.04273504273504,46.153846153846146,57.26495726495725
00500012305014,3944.6290143964566,2010.0,181.0,7.0,27.0,1.67,9.97,9.5,77.0,38.0,109.0,55.0,,,,,3.77,28.0,18.0,17.0,14.0,3.867403314917127,14.917127071823206,49.35064935064935,,,,,32.72727272727273,30.90909090909091,25.45454545454545
00500012305014,3944.6290143964566,2020.0,182.0,8.0,28.0,1.38,11.66,11.17,99.0,42.0,116.0,48.0,44.0,48.0,44.0,3.0,4.14,33.0,26.0,28.0,35.0,4.395604395604397,15.384615384615385,42.42424242424242,91.66666666666666,100.0,91.66666666666666,6.25,54.16666666666666,58.33333333333334,72.91666666666666
00500012324002,11428.57142857143,2010.0,9.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
00500012324002,11428.57142857143,2020.0,6.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,100.0,,,,,,
00500012362003,13714.282857142856,2010.0,135.0,,35.0,2.17,12.06,11.38,57.0,21.0,103.0,36.0,,,,,3.97,28.0,25.0,22.0,17.0,,25.925925925925927,36.84210526315789,,,,,69.44444444444444,61.111111111111114,47.22222222222222
00500012362003,13714.282857142856,2020.0,131.0,0.0,35.0,2.12,13.23,12.84,68.0,21.0,91.0,39.0,38.0,39.0,38.0,0.0,3.45,35.0,27.0,26.0,33.0,0.0,26.7175572519084,30.882352941176467,97.43589743589745,100.0,97.43589743589745,0.0,69.23076923076923,66.66666666666666,84.61538461538461
00500012377007,10811.317920585163,2010.0,195.0,7.0,44.0,1.88,12.73,12.06,103.0,66.0,156.0,53.0,,,,,3.82,48.0,40.0,42.0,40.0,3.589743589743589,22.56410256410257,64.07766990291263,,,,,75.47169811320755,79.24528301886792,75.47169811320755
00500012377007,10811.317920585163,2020.0,189.0,,51.0,1.77,12.85,12.53,96.0,46.0,144.0,60.0,58.0,58.0,56.0,,3.26,50.0,41.0,38.0,53.0,,26.984126984126984,47.91666666666667,96.66666666666669,96.66666666666669,93.33333333333331,,68.33333333333333,63.33333333333333,88.33333333333331
00500012396017,10185.185185185184,2010.0,654.0,21.0,92.0,1.73,11.33,11.04,290.0,132.0,487.0,192.0,,,,,3.48,177.0,95.0,100.0,72.0,3.211009174311927,14.067278287461775,45.51724137931035,,,,,49.47916666666667,52.08333333333334,37.5
00500012396017,10185.185185185184,2020.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,100.0,,,,,,
00500012396023,25000.0,2010.0,145.0,4.0,28.0,1.88,10.76,11.17,60.0,30.0,106.0,42.0,,,,,4.03,31.0,21.0,18.0,16.0,2.7586206896551726,19.310344827586206,50.0,,,,,50.0,42.857142857142854,38.095238095238095
00500012396023,25000.0,2020.0,179.0,3.0,39.0,1.73,11.39,11.4,97.0,40.0,111.0,51.0,48.0,50.0,47.0,,3.73,37.0,24.0,21.0,34.0,1.675977653631285,21.787709497206702,41.23711340206185,94.11764705882351,98.0392156862745,92.15686274509804,,47.058823529411754,41.17647058823529,66.66666666666666
00500012409004,13000.0,2010.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
00500012409004,13000.0,2020.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,100.0,,,,,,
00500012409006,12036.463133528267,2010.0,160.0,3.0,39.0,2.19,12.81,12.35,57.0,26.0,119.0,43.0,,,,,4.19,34.0,33.0,29.0,25.0,1.875,24.375,45.614035087719294,,,,,76.74418604651162,67.44186046511628,58.139534883720934
