,Unnamed: 0,m2,state,rooms,price,status,adress,long,lat
348,348,380,construidos , 4 recs. ,"11,500,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1721061,19.3840835
349,349,180,construidos , 3 recs. ,"5,848,490",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15530160000002,19.3807458
350,350,215,construidos , 2 recs. ,"9,600,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
351,351,283,construidos , 3 recs. ,"12,000,000",Casa en venta ," La Quemada , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1492018,19.3924729
352,352,230,construidos , 3 recs. ,"9,900,000",Casa en venta ," Mier y Pesado 0001 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16371769999999,19.4004562
353,353,330,construidos , 4 recs. ,"8,900,000",Casa en venta ," Zempoala , Narvarte , Benito Juárez , Distrito Federal ",-99.1488213,19.3885831
354,354,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal ",-99.1556202,19.3658746
355,355,381,construidos , 5 recs. ,"19,999,999",Casa en venta ," Cadiz , Extremadura Insurgentes , Benito Juárez , Distrito Federal ",-99.18043779999999,19.37495
356,356,310,construidos , 3 recs. ,"22,500,000",Casa en venta ," San Lorenzo , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1696822,19.3737604
357,357,340,construidos , 4 recs. ,"8,650,000",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15530160000002,19.3807458
358,358,263,construidos , 3 recs. ,"14,600,000",Casa en venta ," CHUPICUARO, VERTIZ NARVARTE, BENITO JUAREZ , Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15028079999999,19.3750256
359,359,750,construidos , 5 recs. ,"27,000,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
360,360,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
361,361,240,construidos , 4 recs. ,"6,200,000",Casa en venta ," Bruno Traven , General Pedro Maria Anaya , Benito Juárez , Distrito Federal ",-99.1085063,19.4856321
362,362,266,construidos , 5 recs. ,"8,650,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal ",-99.15431439999999,19.375445
363,363,1,construidos ,,"15,500,000",Casa en venta ," Manuel Lopez Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1657176,19.3835341
364,364,85,construidos , 2 recs. ,"1,600,000",Casa en venta ," Av de las Américas 0 , Moderna , Benito Juárez , Distrito Federal ",-99.13316309999999,19.3965929
365,365,530,construidos , 4 recs. ,"16,000,000",Casa en venta ," Enrique Rebsamen , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15931619999999,19.3915892
366,366,320,construidos , 3 recs. ,"14,800,000",Casa en venta ," Adolfo Prieto , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1700168,19.3824557
367,367,280,construidos , 5 recs. ,"7,500,000",Casa en venta ," Martin Mendalde 1443 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1706413,19.3701619
368,368,210,construidos , 4 recs. ,"5,400,000",Casa en venta ," Elvira 87 , Nativitas , Benito Juárez , Distrito Federal ",-99.13528079999999,19.3833437
369,369,334,construidos , 5 recs. ,"12,800,000",Casa en venta ," Mayorazgo de Luyando 3 , Xoco , Benito Juárez , Distrito Federal ",-99.1687015,19.3629876
370,370,286,construidos , 4 recs. ,"11,353,000",Casa en venta ," Providencia 716 Casa 5 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16860059999999,19.3911912
371,371,280,construidos , 4 recs. ,"12,300,000",Casa en venta ," La Morena , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1626668,19.3990046
372,372,414,construidos , 5 recs. ,"12,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal ",-99.15431439999999,19.375445
373,373,230,construidos , 4 recs. ,"1,055,101",Casa en venta ," Lorenzo Rodriguez 65 , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1856889,19.3681594
374,374,200,construidos , 3 recs. ,"2,000,000",Casa en venta ," Maria Hernandez Zarco , Benito Juárez , Distrito Federal ",-99.1404331,19.4030348
375,375,512,construidos , 4 recs. ,"14,400,000",Casa en venta ," López Cotilla 830 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16504409999999,19.385784
376,376,264,construidos , 6 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 80 , Portales , Benito Juárez , Distrito Federal ",-99.1450867,19.3658882
377,377,195,construidos , 3 recs. ,"6,720,285",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15530160000002,19.3807458
378,378,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17249939999999,19.3668017
379,379,373,construidos , 3 recs. ,"15,000,000",Casa en venta ," pitagoras , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15806070000001,19.3896082
380,380,389,construidos , 4 recs. ,"15,000,000",Casa en venta ," ANEXAGORAS 55 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15649309999999,19.4020802
381,381,248,construidos , 3 recs. ,"12,900,000",Casa en venta ," Luis Carraci , Extremadura Insurgentes , Benito Juárez , Distrito Federal ",-99.18115039999999,19.375702
382,382,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
383,383,420,construidos , 5 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
384,384,251,construidos , 3 recs. ,"14,916,609",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal ",-99.1556202,19.3658746
385,385,400,construidos , 3 recs. ,"13,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
386,386,147,construidos , 3 recs. ,"6,980,000",Casa en venta ," CHARCO AZUL , Mixcoac , Benito Juárez , Distrito Federal ",-99.18929469999999,19.3710352
387,387,228,construidos , 3 recs. ,"12,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal ",-99.17583669999999,19.39726
388,388,428,construidos , 4 recs. ,"13,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal ",-99.15431439999999,19.375445
389,389,217,construidos , 3 recs. ,"10,500,000",Casa en venta ," MORAS 680 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.17510419999999,19.3679369
390,390,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal ",-99.1556202,19.3658746
391,391,249,construidos , 3 recs. ,"15,219,666",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal ",-99.1556202,19.3658746
392,392,263,construidos , 4 recs. ,"2,570,000",Casa en venta ," San Francisco 0 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1755862,19.3722184
393,393,195,construidos , 3 recs. ,"6,950,000",Casa en venta ," amores , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1664334,19.383798
394,394,261,construidos , 3 recs. ,"10,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
395,395,268,construidos , 3 recs. ,"10,240,000",Casa en venta ," Xoco , Benito Juárez , Distrito Federal ",-99.16637310000002,19.362511
396,396,300,construidos , 4 recs. ,"14,702,830",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1721061,19.3840835
397,397,600,construidos , 5 recs. ,"40,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
398,398,330,construidos , 8 recs. ,"22,000,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1696422,19.3837406
399,399,260,construidos , 3 recs. ,"11,675,000",Casa en venta ," Juan Sánchez Azcona , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1641051,19.3780013
400,400,188,construidos , 3 recs. ,"7,450,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16498910000001,19.3817299
401,401,321,construidos , 3 recs. ,"16,900,000",Casa en venta ," Aniceto Ortega 914 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16553440000001,19.3773449
402,402,365,construidos , 3 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
403,403,240,construidos , 3 recs. ,"1,950,000",Casa en venta ," Reembolsos , Col. Posta , Benito Juárez , Distrito Federal ",-99.1409501,19.3901055
404,404,267,construidos , 3 recs. ,"4,714,748",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
405,405,325,construidos , 3 recs. ,"11,900,000",Casa en venta ," SALOME PIÑA 26 , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1868222,19.3682332
406,406,720,construidos , 20 recs. ,"39,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
407,407,500,construidos , 8 recs. ,"9,900,000",Casa en venta ," Villa De Cortes , Benito Juárez , Distrito Federal ",-99.1352383,19.3869129
408,408,290,construidos , 5 recs. ,"9,600,000",Casa en venta ," Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1497664,19.3928098
409,409,510,construidos , 8 recs. ,"9,900,000",Casa en venta ," Carrillo y Gariel , Iztaccíhuatl , Benito Juárez , Distrito Federal ",-99.1351157,19.3887169
410,410,280,construidos , 3 recs. ,"9,750,000",Casa en venta ," 1722, avenida CoyoacanAvenida Coyoacan , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1725799,19.3644761
411,411,365,construidos , 3 recs. ,"13,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
412,412,300,construidos , 4 recs. ,"15,000,000",Casa en venta ," Luz Saviñon , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1598681,19.3912607
413,413,1,construidos , 3 recs. ,"12,900,000",Casa en venta ," Pitágoras , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15806070000001,19.3896082
414,414,250,construidos , 5 recs. ,"6,870,000",Casa en venta ," tripoli 711 , Portales Sur , Benito Juárez , Distrito Federal ",-99.1542745,19.3653653
415,415,137,construidos , 3 recs. ,"3,999,999",Casa en venta ," Isabel la Católica 910 , Postal , Benito Juárez , Distrito Federal ",-99.1420668,19.3896995
416,416,259,construidos , 4 recs. ,"9,800,000",Casa en venta ," Calle 5 16 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1844078,19.393524
417,417,105,construidos , 3 recs. ,"3,871,000",Casa en venta ," Blvd. Adolfo López Mateos 200 , Santa Maria Nonoalco , Benito Juárez , Distrito Federal ",-99.1915707,19.3819767
418,418,264,construidos , 3 recs. ,"11,425,000",Casa en venta ," SÁNCHEZ AZCONA 1539 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1650095,19.3741252
419,419,286,construidos , 5 recs. ,"11,350,000",Casa en venta ," Providencia , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1698538,19.3875083
420,420,217,construidos , 3 recs. ,"12,707,100",Casa en venta ," Los Juarez , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1871257,19.3707256
421,421,157,construidos , 3 recs. ,"5,534,400",Casa en venta ," OBRERO MUNDIAL 0 , Colonia Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1504638,19.4021662
422,422,270,de terreno , 3 recs. ,"11,990,000",Casa en venta ," Casa José Ignacio Bartolache , Benito Juárez , Distrito Federal ",-99.17183279999999,19.3709881
423,423,260,construidos , 5 recs. ,"12,600,000",Casa en venta ," Providencia 912 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1695522,19.3875065
424,424,190,construidos , 3 recs. ,"10,000,000",Casa en venta ," DEL VALLE , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
425,425,247,construidos , 4 recs. ,"9,600,000",Casa en venta ," San Borja 514 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1684276,19.3853999
426,426,188,construidos , 3 recs. ,"9,200,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
427,427,150,construidos , 3 recs. ,"4,100,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
428,428,310,construidos , 3 recs. ,"15,774,000",Casa en venta ," TH,A Dallas , Nápoles , Benito Juárez , Distrito Federal ",-99.17583669999999,19.39726
429,429,190,construidos , 3 recs. ,"3,500,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
430,430,218,construidos , 3 recs. ,"11,000,000",Casa en venta ," Nápoles , Benito Juárez , Distrito Federal ",-99.17744619999999,19.3943574
431,431,200,construidos , 3 recs. ,"12,950,000",Casa en venta ," Acacias , Benito Juárez , Distrito Federal ",-99.17398569999999,19.3628631
432,432,275,construidos , 4 recs. ,"10,400,000",Casa en venta ," Fragonard , San Juan , Benito Juárez , Distrito Federal ",-99.18410349999999,19.3767324
433,433,278,construidos , 3 recs. ,"8,890,000",Casa en venta ," Calle 9 103 bis , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1827886,19.3913481
434,434,750,construidos , 7 recs. ,"20,000,000",Casa en venta ," Avenida 3 00 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1834947,19.3919477
435,435,302,construidos , 5 recs. ,"18,950,000",Casa en venta ," tajin , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1534616,19.3907576
436,436,432,construidos , 5 recs. ,"13,500,000",Casa en venta ," Martin Mandalde , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16766609999999,19.382232
437,437,238,construidos , 3 recs. ,"10,400,000",Casa en venta ," Fragonard 48 , San Juan , Benito Juárez , Distrito Federal ",-99.1842162,19.3773285
438,438,322,construidos , 3 recs. ,"11,900,000",Casa en venta ," Adolfo Prieto 1332 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.17058999999999,19.379951
439,439,300,construidos , 4 recs. ,"12,000,000",Casa en venta ," Xochicalco , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1541515,19.3904514
440,440,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
441,441,361,construidos , 3 recs. ,"13,250,000",Casa en venta ," Uvas 36 (Conjunto Uvas) Casa 5 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.17430829999999,19.38026
442,442,283,construidos , 3 recs. ,"12,750,000",Casa en venta ," LA QUEMADA , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1492018,19.3924729
443,443,700,construidos ,,"39,000,000",Casa en venta ," Adolfo Prieto , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17265850000001,19.372304
444,444,380,construidos , 4 recs. ,"11,500,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1721061,19.3840835
445,445,180,construidos , 3 recs. ,"5,848,490",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15530160000002,19.3807458
446,446,215,construidos , 2 recs. ,"9,600,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
447,447,283,construidos , 3 recs. ,"12,000,000",Casa en venta ," La Quemada , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1492018,19.3924729
448,448,230,construidos , 3 recs. ,"9,900,000",Casa en venta ," Mier y Pesado 0001 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16371769999999,19.4004562
449,449,330,construidos , 4 recs. ,"8,900,000",Casa en venta ," Zempoala , Narvarte , Benito Juárez , Distrito Federal ",-99.1488213,19.3885831
450,450,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal ",-99.1556202,19.3658746
451,451,381,construidos , 5 recs. ,"19,999,999",Casa en venta ," Cadiz , Extremadura Insurgentes , Benito Juárez , Distrito Federal ",-99.18043779999999,19.37495
452,452,310,construidos , 3 recs. ,"22,500,000",Casa en venta ," San Lorenzo , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1696822,19.3737604
453,453,340,construidos , 4 recs. ,"8,650,000",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15530160000002,19.3807458
454,454,263,construidos , 3 recs. ,"14,600,000",Casa en venta ," CHUPICUARO, VERTIZ NARVARTE, BENITO JUAREZ , Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15028079999999,19.3750256
455,455,750,construidos , 5 recs. ,"27,000,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
456,456,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
457,457,240,construidos , 4 recs. ,"6,200,000",Casa en venta ," Bruno Traven , General Pedro Maria Anaya , Benito Juárez , Distrito Federal ",-99.1085063,19.4856321
458,458,266,construidos , 5 recs. ,"8,650,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal ",-99.15431439999999,19.375445
459,459,1,construidos ,,"15,500,000",Casa en venta ," Manuel Lopez Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1657176,19.3835341
460,460,85,construidos , 2 recs. ,"1,600,000",Casa en venta ," Av de las Américas 0 , Moderna , Benito Juárez , Distrito Federal ",-99.13316309999999,19.3965929
461,461,530,construidos , 4 recs. ,"16,000,000",Casa en venta ," Enrique Rebsamen , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15931619999999,19.3915892
462,462,320,construidos , 3 recs. ,"14,800,000",Casa en venta ," Adolfo Prieto , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1700168,19.3824557
463,463,280,construidos , 5 recs. ,"7,500,000",Casa en venta ," Martin Mendalde 1443 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1706413,19.3701619
464,464,210,construidos , 4 recs. ,"5,400,000",Casa en venta ," Elvira 87 , Nativitas , Benito Juárez , Distrito Federal ",-99.13528079999999,19.3833437
465,465,334,construidos , 5 recs. ,"12,800,000",Casa en venta ," Mayorazgo de Luyando 3 , Xoco , Benito Juárez , Distrito Federal ",-99.1687015,19.3629876
466,466,286,construidos , 4 recs. ,"11,353,000",Casa en venta ," Providencia 716 Casa 5 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16860059999999,19.3911912
467,467,280,construidos , 4 recs. ,"12,300,000",Casa en venta ," La Morena , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1626668,19.3990046
468,468,414,construidos , 5 recs. ,"12,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal ",-99.15431439999999,19.375445
469,469,230,construidos , 4 recs. ,"1,055,101",Casa en venta ," Lorenzo Rodriguez 65 , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1856889,19.3681594
470,470,200,construidos , 3 recs. ,"2,000,000",Casa en venta ," Maria Hernandez Zarco , Benito Juárez , Distrito Federal ",-99.1404331,19.4030348
471,471,512,construidos , 4 recs. ,"14,400,000",Casa en venta ," López Cotilla 830 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16504409999999,19.385784
472,472,264,construidos , 6 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 80 , Portales , Benito Juárez , Distrito Federal ",-99.1450867,19.3658882
473,473,195,construidos , 3 recs. ,"6,720,285",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15530160000002,19.3807458
474,474,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17249939999999,19.3668017
475,475,373,construidos , 3 recs. ,"15,000,000",Casa en venta ," pitagoras , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15806070000001,19.3896082
476,476,389,construidos , 4 recs. ,"15,000,000",Casa en venta ," ANEXAGORAS 55 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15649309999999,19.4020802
477,477,248,construidos , 3 recs. ,"12,900,000",Casa en venta ," Luis Carraci , Extremadura Insurgentes , Benito Juárez , Distrito Federal ",-99.18115039999999,19.375702
478,478,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
479,479,420,construidos , 5 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
480,480,200,construidos , 3 recs. ,"11,000,000",Casa en venta ," FELIX PARRA 176 , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1847245,19.3632063
481,481,315,de terreno , 3 recs. ,"11,995,100",Casa en venta ," Casa 3 EN Condominio.en Venta. al 300 , Benito Juárez , Distrito Federal ",-99.1788953,19.3752041
482,482,307,construidos , 4 recs. ,"10,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
483,483,213,cubiertos , 3 habs. ,"9,990,000",Casa en venta ," Cerrada Jose Ignacio de Bartolache 1 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16980050000001,19.385425
484,484,191,construidos , 4 recs. ,"5,550,000",Casa en venta ," hilario Perez de Leon , Narvarte , Benito Juárez , Distrito Federal ",-99.1406622,19.3839126
485,485,1200,construidos , 4 recs. ,"78,800,000",Casa en venta ," Angel Urraza , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1651797,19.3825892
486,486,467,construidos , 5 recs. ,"13,220,000",Casa en venta ," Xochicalco 668 , Letran Valle , Benito Juárez , Distrito Federal ",-99.1563695,19.3769196
487,487,360,construidos , 3 recs. ,"12,850,000",Casa en venta ," Acacias , Benito Juárez , Distrito Federal ",-99.17398569999999,19.3628631
488,488,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Amores 1 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.1623341,19.4010592
489,489,554,construidos , 6 recs. ,"24,300,000",Casa en venta ," Camino a Santa Teresa , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.20044229999999,19.305713
490,490,220,construidos , 3 recs. ,"4,500,000",Casa en venta ," Mercaderes , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1854657,19.3653076
491,491,200,construidos , 3 recs. ,"2,000,000",Casa en venta ," María Hernández Zarco 68 , Alamos , Benito Juárez , Distrito Federal ",-99.1404374,19.4031664
492,492,184,construidos , 3 recs. ,"7,550,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1696422,19.3837406
493,493,233,construidos , 3 habs. ,"7,300,000",Casa en venta ," Adolfo Prieto , Benito Juárez , Distrito Federal ",-99.1700168,19.3824557
494,494,360,construidos , 5 recs. ,"11,700,000",Casa en venta ," Calle 17 1 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1818321,19.3885815
495,495,343,construidos , 4 recs. ,"12,450,000",Casa en venta ," Providencia 1117 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.17090549999999,19.3832389
496,496,700,construidos ,,"30,950,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
497,497,167,construidos , 3 recs. ,"6,500,000",Casa en venta ," Av. Primero de Mayo 152 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.18699289999999,19.3915588
498,498,124,construidos , 3 recs. ,"5,990,000",Casa en venta ," La Coruña , Alamos , Benito Juárez , Distrito Federal ",-99.14062580000001,19.4019126
499,499,243,construidos , 4 recs. ,"9,800,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
500,500,247,construidos , 4 recs. ,"8,300,000",Casa en venta ," Indiana 78 , Nápoles , Benito Juárez , Distrito Federal ",-99.1796415,19.3891482
501,501,364,construidos , 4 recs. ,"10,350,000",Casa en venta ," Bartolache 1147 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1702875,19.384017
502,502,350,construidos , 5 recs. ,"10,000,000",Casa en venta ," Calle 22 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1875924,19.38592
503,503,258,construidos , 3 habs. ,"11,400,000",Casa en venta ," Porfirio Díaz , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1739428,19.381116
504,504,240,construidos ,,"10,000,000",Casa en venta ," Ohio , Nápoles , Benito Juárez , Distrito Federal ",-99.17170999999999,19.3985692
505,505,202,construidos , 3 recs. ,"8,500,000",Casa en venta ," Parque Mariscal Sucre 18 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1649048,19.3916426
506,506,505,construidos , 3 recs. ,"15,500,000",Casa en venta ," Manuel Lopez Cotilla 1862 , Acacias , Benito Juárez , Distrito Federal ",-99.17102279999999,19.3624834
507,507,224,construidos , 3 recs. ,"4,171,085",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
508,508,200,construidos , 3 recs. ,"3,130,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
509,509,436,construidos , 7 recs. ,"16,200,000",Casa en venta ," Obrero Mundial 400 , Piedad Narvarte , Benito Juárez , Distrito Federal ",-99.156071,19.4019406
510,510,301,construidos , 4 recs. ,"11,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
511,511,224,construidos , 3 recs. ,"10,200,000",Casa en venta ," Rodrigo Cifuentes , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1868667,19.3696524
512,512,372,construidos , 3 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
513,513,191,cubiertos , 4 habs. ,"5,550,000",Casa en venta ," Hilario Perez de Leon 67 , Américas Unidas , Benito Juárez , Distrito Federal ",-99.1407833,19.3844124
514,514,770,construidos , 5 recs. ,"33,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
515,515,256,construidos , 4 recs. ,"6,300,000",Casa en venta ," Peten , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.15298450000002,19.3887185
516,516,258,construidos , 3 recs. ,"8,550,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
517,517,326,construidos ,,"11,500,000",Casa en venta ," Av. Eugenia , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.16574159999999,19.3870509
518,518,264,construidos , 3 recs. ,"11,835,000",Casa en venta ," Juan Sanchez Acona 1013 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16375660000001,19.3795967
519,519,250,construidos , 4 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17249939999999,19.3668017
520,520,400,construidos , 3 recs. ,"13,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
521,521,200,construidos , 3 recs. ,"3,000,000",Casa en venta ," Calle Balboa 740 , Portales Sur , Benito Juárez , Distrito Federal ",-99.14551800000001,19.3633696
