,tiempo,nom_ent,mun,loc,ageb,mza,pobtot,p_0a2,p_60ymas,prom_hnv,graproes,graproes_f,pocupada,pocupada_f,pder_ss,vivtot,tvivhab,tvivpar,vivpar_hab,vivpar_ut,prom_ocup,vph_2ymasd,vph_autom,vph_pc,vph_inter,pct_0a2,pct_60,pct_wf,pct_t_inhab_hh,pct_privhh,pct_privhh_inhab,pct_hhtemp,pct_hh_car,pct_hh_pc,pct_hh_int
40,2010,Distrito Federal,5,1,0027,8,94,4.0,11.0,2.53,8.84,8.32,37.0,17.0,65.0,26,,,,,3.76,16.0,9.0,10.0,5.0,4.25531914893617,11.702127659574469,45.94594594594595,,,,,,,
41,2010,Distrito Federal,5,1,0027,9,179,11.0,23.0,2.59,7.84,8.0,59.0,24.0,133.0,40,,,,,4.48,20.0,3.0,7.0,3.0,6.145251396648044,12.849162011173185,40.67796610169492,,,,,,,
42,2010,Distrito Federal,5,1,0027,10,261,10.0,26.0,2.33,8.73,8.43,109.0,32.0,175.0,68,,,,,3.9,45.0,27.0,19.0,15.0,3.8314176245210727,9.961685823754788,29.357798165137616,,,,,,,
43,2010,Distrito Federal,5,1,0027,12,130,5.0,10.0,2.49,9.6,8.88,59.0,13.0,45.0,36,,,,,3.71,24.0,13.0,11.0,10.0,3.8461538461538463,7.6923076923076925,22.033898305084744,,,,,,,
44,2010,Distrito Federal,5,1,0027,13,103,3.0,13.0,1.97,9.22,8.95,50.0,17.0,38.0,34,,,,,3.43,24.0,11.0,7.0,4.0,2.912621359223301,12.62135922330097,34.0,,,,,,,
45,2010,Distrito Federal,5,1,0027,16,130,5.0,10.0,2.23,8.28,7.98,59.0,21.0,58.0,37,,,,,3.61,24.0,6.0,7.0,3.0,3.8461538461538463,7.6923076923076925,35.59322033898305,,,,,,,
46,2010,Distrito Federal,5,1,0027,17,44,,7.0,2.22,9.32,8.18,19.0,8.0,35.0,10,,,,,4.4,5.0,4.0,5.0,,,15.909090909090908,42.10526315789473,,,,,,,
47,2010,Distrito Federal,5,1,0027,18,85,4.0,6.0,1.9,8.35,8.38,33.0,13.0,46.0,22,,,,,3.86,9.0,7.0,10.0,5.0,4.705882352941177,7.0588235294117645,39.39393939393939,,,,,,,
48,2010,Distrito Federal,5,1,0027,19,105,8.0,11.0,1.88,8.51,8.78,37.0,12.0,70.0,24,,,,,4.38,13.0,5.0,4.0,,7.6190476190476195,10.476190476190476,32.432432432432435,,,,,,,
49,2010,Distrito Federal,5,1,0027,20,107,4.0,7.0,1.95,8.61,8.18,46.0,20.0,69.0,29,,,,,3.96,19.0,8.0,,4.0,3.7383177570093453,6.5420560747663545,43.47826086956522,,,,,,,
50,2010,Distrito Federal,5,1,0027,21,102,4.0,3.0,2.49,8.14,8.03,39.0,9.0,59.0,26,,,,,3.92,18.0,14.0,8.0,5.0,3.9215686274509802,2.941176470588235,23.076923076923077,,,,,,,
51,2010,Distrito Federal,5,1,0027,22,264,9.0,17.0,2.13,8.23,7.88,101.0,28.0,204.0,66,,,,,4.0,38.0,20.0,19.0,13.0,3.4090909090909087,6.4393939393939394,27.722772277227726,,,,,,,
52,2010,Distrito Federal,5,1,0027,23,97,3.0,11.0,2.69,7.94,7.33,44.0,16.0,55.0,31,,,,,3.23,10.0,9.0,7.0,5.0,3.0927835051546393,11.34020618556701,36.36363636363637,,,,,,,
53,2010,Distrito Federal,5,1,0027,24,75,4.0,8.0,2.46,8.51,7.75,28.0,8.0,61.0,20,,,,,4.17,14.0,7.0,5.0,4.0,5.333333333333334,10.666666666666668,28.57142857142857,,,,,,,
54,2010,Distrito Federal,5,1,0027,25,105,4.0,18.0,2.13,9.34,8.93,47.0,14.0,86.0,29,,,,,3.75,18.0,13.0,9.0,7.0,3.8095238095238098,17.142857142857142,29.78723404255319,,,,,,,
55,2010,Distrito Federal,5,1,0027,26,87,3.0,7.0,2.35,9.42,9.17,42.0,15.0,47.0,22,,,,,3.95,17.0,8.0,9.0,6.0,3.4482758620689653,8.045977011494253,35.714285714285715,,,,,,,
56,2010,Distrito Federal,5,1,0027,27,189,9.0,25.0,2.59,7.74,7.27,67.0,28.0,132.0,54,,,,,3.57,24.0,8.0,13.0,8.0,4.761904761904762,13.227513227513226,41.7910447761194,,,,,,,
57,2010,Distrito Federal,5,1,0027,28,113,6.0,14.0,2.4,8.69,8.7,45.0,21.0,65.0,32,,,,,3.69,11.0,14.0,7.0,5.0,5.3097345132743365,12.389380530973451,46.666666666666664,,,,,,,
58,2010,Distrito Federal,5,1,0027,29,205,10.0,17.0,2.34,9.46,9.53,96.0,34.0,172.0,49,,,,,4.27,29.0,23.0,19.0,14.0,4.878048780487805,8.292682926829269,35.41666666666667,,,,,,,
59,2010,Distrito Federal,5,1,0027,30,101,8.0,10.0,2.13,10.22,9.86,51.0,16.0,73.0,29,,,,,3.74,17.0,15.0,11.0,11.0,7.920792079207921,9.900990099009901,31.372549019607842,,,,,,,
60,2010,Distrito Federal,5,1,0027,31,60,3.0,9.0,2.35,8.82,8.33,23.0,8.0,44.0,19,,,,,3.53,8.0,3.0,9.0,4.0,5.0,15.0,34.78260869565217,,,,,,,
61,2010,Distrito Federal,5,1,0027,32,87,3.0,12.0,2.63,7.34,7.27,30.0,8.0,56.0,24,,,,,3.95,14.0,8.0,4.0,3.0,3.4482758620689653,13.793103448275861,26.666666666666668,,,,,,,
62,2010,Distrito Federal,5,1,0027,33,77,4.0,6.0,1.79,9.04,8.88,26.0,9.0,62.0,18,,,,,4.28,8.0,7.0,3.0,,5.194805194805195,7.792207792207792,34.61538461538461,,,,,,,
63,2010,Distrito Federal,5,1,0027,34,24,0.0,3.0,2.25,6.89,6.88,11.0,4.0,13.0,7,,,,,6.0,4.0,4.0,,0.0,0.0,12.5,36.36363636363637,,,,,,,
64,2010,Distrito Federal,5,1,0027,36,63,3.0,6.0,2.55,9.73,9.1,24.0,9.0,54.0,18,,,,,3.5,12.0,6.0,5.0,3.0,4.761904761904762,9.523809523809524,37.5,,,,,,,
65,2010,Distrito Federal,5,1,0027,38,137,7.0,16.0,2.23,8.38,8.44,61.0,23.0,103.0,30,,,,,4.57,21.0,7.0,9.0,8.0,5.109489051094891,11.678832116788321,37.704918032786885,,,,,,,
66,2010,Distrito Federal,5,1,0027,39,200,17.0,18.0,2.26,7.92,7.48,77.0,29.0,137.0,58,,,,,3.77,28.0,11.0,13.0,9.0,8.5,9.0,37.66233766233766,,,,,,,
67,2010,Distrito Federal,5,1,0027,40,73,,8.0,2.88,8.78,7.96,33.0,14.0,31.0,18,,,,,4.56,12.0,3.0,6.0,4.0,,10.95890410958904,42.42424242424242,,,,,,,
68,2010,Distrito Federal,5,1,0027,41,22,0.0,0.0,1.71,9.78,10.31,10.0,6.0,14.0,9,,,,,3.67,4.0,3.0,3.0,3.0,0.0,0.0,60.0,,,,,,,
69,2010,Distrito Federal,5,1,0027,44,147,8.0,11.0,2.53,8.53,8.37,60.0,14.0,24.0,42,,,,,3.77,27.0,9.0,6.0,5.0,5.442176870748299,7.482993197278912,23.333333333333332,,,,,,,
70,2010,Distrito Federal,5,1,0027,45,161,4.0,13.0,1.88,8.77,8.72,64.0,24.0,105.0,43,,,,,3.74,24.0,13.0,14.0,11.0,2.484472049689441,8.074534161490684,37.5,,,,,,,
71,2010,Distrito Federal,5,1,0027,46,93,7.0,8.0,2.35,8.15,8.63,42.0,15.0,64.0,25,,,,,3.88,12.0,5.0,3.0,,7.526881720430108,8.60215053763441,35.714285714285715,,,,,,,
72,2010,Distrito Federal,5,1,0027,47,14,0.0,0.0,2.4,11.58,10.0,7.0,,14.0,3,,,,,4.67,3.0,,,,0.0,0.0,,,,,,,,
73,2010,Distrito Federal,5,1,0027,48,33,0.0,4.0,3.85,9.1,8.67,11.0,6.0,23.0,12,,,,,3.75,4.0,,5.0,,0.0,12.121212121212121,54.54545454545454,,,,,,,
74,2010,Distrito Federal,5,1,0027,49,544,33.0,39.0,2.15,9.12,9.15,220.0,82.0,357.0,136,,,,,4.33,77.0,38.0,37.0,27.0,6.0661764705882355,7.169117647058823,37.27272727272727,,,,,,,
75,2010,Distrito Federal,5,1,0050,0,10216,531.0,963.0,2.06,9.36,9.17,3963.0,1435.0,6837.0,2868,2701.0,2858.0,2691.0,41.0,3.79,1675.0,894.0,872.0,621.0,5.197729052466719,9.426389976507439,36.20994196315922,94.1771269177127,99.65132496513249,99.62976675305443,1.4295676429567643,33.09885227693447,32.2843391336542,22.99148463532025
76,2010,Distrito Federal,5,1,0050,1,166,7.0,12.0,1.9,9.91,9.81,66.0,22.0,103.0,51,,,,,3.25,29.0,16.0,15.0,11.0,4.216867469879518,7.228915662650602,33.33333333333333,,,,,,,
77,2010,Distrito Federal,5,1,0050,2,86,6.0,11.0,1.97,10.62,10.68,32.0,11.0,46.0,39,,,,,3.19,15.0,8.0,14.0,11.0,6.976744186046512,12.790697674418606,34.375,,,,,,,
78,2010,Distrito Federal,5,1,0050,3,194,5.0,31.0,1.51,10.65,10.56,82.0,36.0,94.0,56,,,,,3.75,42.0,31.0,33.0,12.0,2.5773195876288657,15.979381443298967,43.90243902439025,,,,,,,
79,2010,Distrito Federal,5,1,0050,4,195,7.0,20.0,2.44,9.28,8.93,71.0,27.0,114.0,54,,,,,3.61,37.0,18.0,15.0,13.0,3.5897435897435894,10.256410256410255,38.028169014084504,,,,,,,
80,2010,Distrito Federal,5,1,0050,5,591,24.0,58.0,1.96,9.46,9.47,240.0,98.0,372.0,160,,,,,3.91,103.0,52.0,43.0,28.0,4.060913705583756,9.813874788494077,40.833333333333336,,,,,,,
