,m2,state,rooms,price,status,adress
864,249,construidos , 4 recs. ,"13,500,000",Casa en venta ," Anaxágoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
865,236,construidos , 4 recs. ,"7,500,000",Casa en venta ," La Quemada , Narvarte Oriente , Benito Juárez , Distrito Federal "
866,220,construidos , 3 recs. ,"4,500,000",Casa en venta ," Benito Juárez , Distrito Federal "
867,236,construidos , 4 recs. ,"14,268,042",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal "
868,240,construidos , 3 recs. ,"634,000",Casa en venta ," Playa Hornos 0 , Iztaccíhuatl , Benito Juárez , Distrito Federal "
869,195,construidos , 3 recs. ,"6,950,000",Casa en venta ," Amores , Del Valle Centro , Benito Juárez , Distrito Federal "
870,245,construidos , 2 recs. ,"13,209,000",Casa en venta ," San Lorenzo , Del Valle Sur , Benito Juárez , Distrito Federal "
871,405,construidos , 5 recs. ,"15,000,000",Casa en venta ," Enrique Rebsamen 0 , Narvarte , Benito Juárez , Distrito Federal "
872,219,construidos , 3 recs. ,"13,100,000",Casa en venta ," dallas , Nápoles , Benito Juárez , Distrito Federal "
873,667,construidos , 5 recs. ,"3,150,000",Casa en venta ," Amado Nervo 15 , Moderna , Benito Juárez , Distrito Federal "
874,185,construidos , 3 recs. ,"9,574,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
875,157,construidos , 3 recs. ,"2,788,044",Casa en venta ," Benito Juárez , Distrito Federal "
876,224,construidos , 3 recs. ,"4,080,000",Casa en venta ," Av Juárez 0 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
877,280,construidos , 3 recs. ,"10,500,000",Casa en venta ," La Quemada 100 , Narvarte , Benito Juárez , Distrito Federal "
878,246,construidos , 3 recs. ,"9,400,000",Casa en venta ," MARTIN MENDALDE 186 , Colonia Del Valle , Benito Juárez , Distrito Federal "
879,855,construidos , 10 recs. ,"85,000,000",Casa en venta ," Insurgentes San Borja , Benito Juárez , Distrito Federal "
880,248,construidos , 3 recs. ,"15,046,668",Casa en venta ," Amores , Del Valle Centro , Benito Juárez , Distrito Federal "
881,348,construidos , 4 recs. ,"17,500,000",Casa en venta ," Tlacoquemécatl Del Valle , Benito Juárez , Distrito Federal "
882,300,construidos , 4 recs. ,"1,576,719",Casa en venta ," Benito Juárez , Distrito Federal "
883,200,construidos , 4 recs. ,"950,000",Casa en venta ," cumbres de maltrata 599 , Periodista , Benito Juárez , Distrito Federal "
884,355,construidos , 5 recs. ,"15,000,000",Casa en venta ," Nicolás San Juan , Narvarte Poniente , Benito Juárez , Distrito Federal "
885,266,construidos , 4 recs. ,"2,980,000",Casa en venta ," Cincinnati 0 , Nochebuena , Benito Juárez , Distrito Federal "
886,190,construidos , 3 recs. ,"6,710,000",Casa en venta ," Ixcateopan 0 , Vértiz Narvarte , Benito Juárez , Distrito Federal "
887,166,construidos , 4 recs. ,"1,617,500",Casa en venta ," Benito Juárez , Distrito Federal "
888,183,construidos , 4 recs. ,"8,900,000",Casa en venta ," Avenida Coyoacán , Del Valle Centro , Benito Juárez , Distrito Federal "
889,350,construidos , 3 recs. ,"8,700,000",Casa en venta ," SALOME PIÑA 60 , San José Insurgentes , Benito Juárez , Distrito Federal "
890,430,construidos , 3 recs. ,"15,300,000",Casa en venta ," Amores 1 , Colonia Del Valle , Benito Juárez , Distrito Federal "
891,241,construidos , 3 recs. ,"1,603,179",Casa en venta ," Benito Juárez , Distrito Federal "
892,278,construidos , 4 recs. ,"1,672,886",Casa en venta ," Benito Juárez , Distrito Federal "
893,184,construidos , 3 recs. ,"1,456,068",Casa en venta ," Benito Juárez , Distrito Federal "
894,196,construidos , 2 recs. ,"1,416,396",Casa en venta ," Benito Juárez , Distrito Federal "
895,365,construidos , 4 recs. ,"13,500,000",Casa en venta ," Pablo Ucello 33 , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
896,250,construidos , 4 recs. ,"1,350,000",Casa en venta ," ROCHESTER 46 , Nápoles , Benito Juárez , Distrito Federal "
897,345,construidos , 3 recs. ,"7,814,480",Casa en venta ," Benito Juárez , Distrito Federal "
898,178,construidos , 2 recs. ,"1,617,500",Casa en venta ," Benito Juárez , Distrito Federal "
899,145,construidos , 3 recs. ,"1,551,869",Casa en venta ," Benito Juárez , Distrito Federal "
900,276,construidos , 4 recs. ,"14,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
901,206,construidos , 3 recs. ,"2,470,000",Casa en venta ," ´Mercaderes 0 , San José Insurgentes , Benito Juárez , Distrito Federal "
902,192,construidos , 3 recs. ,"1,553,529",Casa en venta ," Benito Juárez , Distrito Federal "
903,365,construidos , 6 recs. ,"12,500,000",Casa en venta ," Pablo Ucello , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
904,219,construidos , 3 recs. ,"13,100,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
905,323,construidos , 2 recs. ,"2,400,000",Casa en venta ," Benito Juárez , Distrito Federal "
906,180,construidos , 3 recs. ,"8,400,000",Casa en venta ," Patricio Sanz 1745 , Colonia Del Valle , Benito Juárez , Distrito Federal "
907,330,construidos , 2 recs. ,"1,565,372",Casa en venta ," Benito Juárez , Distrito Federal "
908,206,construidos , 3 recs. ,"1,553,529",Casa en venta ," Benito Juárez , Distrito Federal "
909,360,construidos , 4 recs. ,"1,550,369",Casa en venta ," ENRIQUE PESTALOZZI 622 , Narvarte , Benito Juárez , Distrito Federal "
910,240,construidos , 3 recs. ,"1,568,514",Casa en venta ," Benito Juárez , Distrito Federal "
911,212,construidos , 3 recs. ,"8,700,000",Casa en venta ," monrovia 0 , Portales Sur , Benito Juárez , Distrito Federal "
912,336,construidos , 4 recs. ,"5,926,465",Casa en venta ," Benito Juárez , Distrito Federal "
913,330,construidos , 4 recs. ,"14,900,000",Casa en venta ," Lopez Cotilla 1546 , Del Valle Sur , Benito Juárez , Distrito Federal "
914,365,construidos , 4 recs. ,"13,500,000",Casa en venta ," Pablo Ucello 33 , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
915,365,construidos , 4 recs. ,"13,500,000",Casa en venta ," Pablo Ucello 33 , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
916,105,construidos , 3 recs. ,"5,250,000",Casa en venta ," ISABEL LA CATOLICA 672 , Alamos , Benito Juárez , Distrito Federal "
917,209,construidos , 2 recs. ,"9,100,000",Casa en venta ," 1a Cda Augusto Rodin 23 , San Juan , Benito Juárez , Distrito Federal "
918,187,construidos , 2 recs. ,"7,000,000",Casa en venta ," Mixcoac , Benito Juárez , Distrito Federal "
919,365,construidos , 4 recs. ,"13,500,000",Casa en venta ," Pablo Ucello 33 , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
920,266,construidos , 4 recs. ,"2,980,000",Casa en venta ," Cincinnati 0 , Nochebuena , Benito Juárez , Distrito Federal "
921,400,construidos , 4 recs. ,"14,000,000",Casa en venta ," NAPOLES 100 , Nápoles , Benito Juárez , Distrito Federal "
922,360,construidos , 4 recs. ,"6,500,000",Casa en venta ," sucre 0 , Moderna , Benito Juárez , Distrito Federal "
923,167,construidos , 3 recs. ,"5,800,000",Casa en venta ," Alamos , Benito Juárez , Distrito Federal "
924,350,construidos , 5 recs. ,"9,500,000",Casa en venta ," San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
925,580,construidos , 3 recs. ,"33,000,000",Casa en venta ," 1 CERRADA DE SAN BORJA 20 1 , Del Valle Centro , Benito Juárez , Distrito Federal "
926,166,construidos , 2 recs. ,"1,075,000",Casa en venta ," CASTILLA 197 0 , Alamos , Benito Juárez , Distrito Federal "
927,188,construidos , 3 recs. ,"6,950,000",Casa en venta ," Anaxagoras 1 , Narvarte Poniente , Benito Juárez , Distrito Federal "
928,186,construidos , 3 recs. ,"6,700,000",Casa en venta ," San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
929,152,construidos , 3 recs. ,"2,270,000",Casa en venta ," Murillo 15 , Nonoalco , Benito Juárez , Distrito Federal "
930,130,construidos , 3 recs. ,"596,275",Casa en venta ," Benito Juárez , Distrito Federal "
931,298,construidos , 5 recs. ,"9,990,000",Casa en venta ," Virginia 1 , Nativitas , Benito Juárez , Distrito Federal "
932,200,construidos , 3 recs. ,"2,470,000",Casa en venta ," Mercaderes 104 , San José Insurgentes , Benito Juárez , Distrito Federal "
933,185,construidos , 3 recs. ,"8,400,000",Casa en venta ," Patricio Sanz 75 , Acacias , Benito Juárez , Distrito Federal "
934,128,construidos , 3 recs. ,"7,250,000",Casa en venta ," Esparta 0000 , Alamos , Benito Juárez , Distrito Federal "
935,151,construidos , 3 recs. ,"8,980,000",Casa en venta ," Avenida Tres 15 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
936,417,construidos , 4 recs. ,"2,570,000",Casa en venta ," Heriberto Frias 1235 , Del Valle Centro , Benito Juárez , Distrito Federal "
937,163,construidos , 3 recs. ,"5,680,000",Casa en venta ," Calle 5 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
938,200,construidos , 3 recs. ,"3,130,000",Casa en venta ," Benito Juárez , Distrito Federal "
939,180,construidos , 4 recs. ,"1,352,036",Casa en venta ," GABRIEL MANCERA 46 , Del Valle Centro , Benito Juárez , Distrito Federal "
940,100,construidos , 3 recs. ,"538,000",Casa en venta ," MONTEALBAN 0 , Narvarte , Benito Juárez , Distrito Federal "
941,300,construidos , 3 recs. ,"2,503,536",Casa en venta ," VICTOR HUGO 0 , Portales , Benito Juárez , Distrito Federal "
942,165,construidos , 4 recs. ,"1,009,880",Casa en venta ," IDAHO 3 , Nápoles , Benito Juárez , Distrito Federal "
943,350,construidos , 4 recs. ,"1,048,741",Casa en venta ," IXCATEOPAN 201 201 , Letran Valle , Benito Juárez , Distrito Federal "
944,111,construidos , 3 recs. ,"3,950,000",Casa en venta ," Elena Arizmendi Mejia 0 , Colonia Del Valle , Benito Juárez , Distrito Federal "
945,175,construidos , 3 recs. ,"7,500,000",Casa en venta ," Av. Eugenia 610 , Colonia Del Valle , Benito Juárez , Distrito Federal "
946,450,construidos , 3 recs. ,"1,109,654",Casa en venta ," AV INSURGENTES SUR 000 , Nápoles , Benito Juárez , Distrito Federal "
947,90,construidos , 2 recs. ,"4,650,000",Casa en venta ," Obrero Mundial 144 , Del Valle Norte , Benito Juárez , Distrito Federal "
948,150,construidos , 3 recs. ,"4,500,000",Casa en venta ," lago 000 , Américas Unidas , Benito Juárez , Distrito Federal "
949,231,construidos , 4 recs. ,"10,700,000",Casa en venta ," Dr José María Vértiz , Vértiz Narvarte , Benito Juárez , Distrito Federal "
950,347,construidos , 4 recs. ,"7,700,000",Casa en venta ," Ixcateopan 0 , Letran Valle , Benito Juárez , Distrito Federal "
951,250,construidos , 4 recs. ,"1,148,653",Casa en venta ," ANA MARIA MIER 21 21 , Narvarte , Benito Juárez , Distrito Federal "
952,130,construidos , 2 recs. ,"5,800,000",Casa en venta ," ALHAMBRA 1011 , Portales Sur , Benito Juárez , Distrito Federal "
953,276,construidos , 4 recs. ,"7,990,000",Casa en venta ," Mitla 1 , Colonia Narvarte Oriente , Benito Juárez , Distrito Federal "
954,488,construidos , 6 recs. ,"11,495,000",Casa en venta ," Xochicalco , Narvarte Oriente , Benito Juárez , Distrito Federal "
955,314,construidos , 3 recs. ,"15,000,000",Casa en venta ," MORAS 550 , Colonia Del Valle , Benito Juárez , Distrito Federal "
956,146,construidos , 2 recs. ,"7,304,840",Casa en venta ," Matias Romero 85 , Del Valle Centro , Benito Juárez , Distrito Federal "
957,540,construidos , 6 recs. ,"35,000,000",Casa en venta ," ADOLFO PRIETO , Del Valle Sur , Benito Juárez , Distrito Federal "
958,200,construidos ,,"11,300,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
959,148,construidos , 3 recs. ,"6,070,000",Casa en venta ," San Juan , Benito Juárez , Distrito Federal "
960,195,construidos , 3 recs. ,"7,300,000",Casa en venta ," Cerrada Carraci 0 , San Juan , Benito Juárez , Distrito Federal "
961,140,construidos , 3 recs. ,"5,990,000",Casa en venta ," San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
962,332,construidos , 8 recs. ,"8,500,000",Casa en venta ," Pilares 1504 , Letran Valle , Benito Juárez , Distrito Federal "
963,362,construidos , 3 recs. ,"10,470,000",Casa en venta ," Nicolas San Juan 1 , Piedad Narvarte , Benito Juárez , Distrito Federal "
964,500,construidos , 4 recs. ,"1,352,036",Casa en venta ," GABRIEL MANCERA 46 , Del Valle Norte , Benito Juárez , Distrito Federal "
965,218,construidos , 3 recs. ,"2,240,000",Casa en venta ," EMPERADORES 0 , Portales , Benito Juárez , Distrito Federal "
966,200,construidos , 4 recs. ,"1,049,998",Casa en venta ," MARIA HERNANDEZ ZARCO 68 , Alamos , Benito Juárez , Distrito Federal "
967,320,construidos , 4 recs. ,"9,000,000",Casa en venta ," Centenario 3 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
968,329,construidos , 4 recs. ,"9,500,000",Casa en venta ," Corregio 75 , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
969,260,construidos , 3 recs. ,"9,350,000",Casa en venta ," NOCHEBUENA 2 , Nochebuena , Benito Juárez , Distrito Federal "
970,141,construidos ,,"2,600,000",Casa en venta ," Benito Juárez , Distrito Federal "
971,77,construidos , 2 recs. ,"4,519,900",Casa en venta ," Popocatepetl , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
972,320,construidos , 4 recs. ,"1,452,365",Casa en venta ," MARTIN MENDALDE 0000 , Del Valle Sur , Benito Juárez , Distrito Federal "
973,240,construidos , 4 recs. ,"1,209,000",Casa en venta ," NICOLAS SAN JUAN 325 325 , Del Valle Centro , Benito Juárez , Distrito Federal "
974,167,construidos , 3 recs. ,"6,700,000",Casa en venta ," Avenida ! de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
975,280,construidos , 4 recs. ,"7,985,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
976,320,construidos , 4 recs. ,"14,800,000",Casa en venta ," Cerrada Amores 28 , Del Valle Norte , Benito Juárez , Distrito Federal "
977,180,construidos , 3 recs. ,"1,155,966",Casa en venta ," CASTILLA 142 142 , Alamos , Benito Juárez , Distrito Federal "
978,72,construidos , 2 recs. ,"3,027,333",Casa en venta ," OBRERO MUNDIAL 0 , Narvarte , Benito Juárez , Distrito Federal "
979,350,construidos , 3 recs. ,"13,900,000",Casa en venta ," Mitla , Narvarte Poniente , Benito Juárez , Distrito Federal "
980,200,construidos , 3 recs. ,"2,160,000",Casa en venta ," Benito Juárez , Distrito Federal "
981,364,construidos , 4 recs. ,"5,500,000",Casa en venta ," Sucre 36 , Moderna , Benito Juárez , Distrito Federal "
982,310,construidos , 3 recs. ,"12,950,000",Casa en venta ," Mitla 00 , Vértiz Narvarte , Benito Juárez , Distrito Federal "
983,293,construidos , 3 recs. ,"17,000,000",Casa en venta ," Wisconsin 0000 , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
984,200,construidos , 4 recs. ,"950,000",Casa en venta ," CUMBRES DE MALTRATA 599 599 , Periodista , Benito Juárez , Distrito Federal "
985,235,construidos , 3 recs. ,"14,286,042",Casa en venta ," Amores , Del Valle Norte , Benito Juárez , Distrito Federal "
986,233,construidos , 3 recs. ,"10,500,000",Casa en venta ," Heriberto Frias , Del Valle Norte , Benito Juárez , Distrito Federal "
987,135,construidos , 3 recs. ,"6,000,000",Casa en venta ," Cerrada de Guillain , Mixcoac , Benito Juárez , Distrito Federal "
988,200,construidos , 3 recs. ,"2,160,000",Casa en venta ," Benito Juárez , Distrito Federal "
989,140,construidos , 4 recs. ,"1,350,000",Casa en venta ," SATURNINO HERRAN 54 , San José Insurgentes , Benito Juárez , Distrito Federal "
990,224,construidos , 3 recs. ,"3,810,000",Casa en venta ," Av Juarez 141 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
991,100,construidos , 3 recs. ,"569,000",Casa en venta ," DIVISION DEL NORTE 2422 , Portales Norte , Benito Juárez , Distrito Federal "
992,228,construidos , 3 recs. ,"13,982,500",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
993,207,construidos , 3 recs. ,"8,250,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
994,537,construidos , 5 recs. ,"16,900,000",Casa en venta ," Uxmal 266 , Narvarte Poniente , Benito Juárez , Distrito Federal "
995,180,construidos , 4 recs. ,"1,353,000",Casa en venta ," GABRIEL MANCERA 0 , Colonia Del Valle , Benito Juárez , Distrito Federal "
996,140,construidos , 2 recs. ,"5,900,000",Casa en venta ," Alhambra 1011 , Portales Sur , Benito Juárez , Distrito Federal "
997,124,construidos , 3 recs. ,"2,700,000",Casa en venta ," Castilla , Benito Juárez , Distrito Federal "
998,247,construidos , 3 recs. ,"15,219,666",Casa en venta ," Amores , Del Valle Norte , Benito Juárez , Distrito Federal "
999,180,construidos , 3 recs. ,"1,155,966",Casa en venta ," CASTILLA 142 , Alamos , Benito Juárez , Distrito Federal "
1000,150,construidos , 3 recs. ,"1,400,000",Casa en venta ," MANUEL LOPEZ COTILLA 934 , Del Valle Centro , Benito Juárez , Distrito Federal "
1001,180,construidos , 4 recs. ,"1,352,036",Casa en venta ," GABRIEL MANCER 46 , Del Valle Centro , Benito Juárez , Distrito Federal "
1002,150,construidos , 3 recs. ,"5,990,000",Casa en venta ," Jaca 914 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
1003,560,construidos , 4 recs. ,"1,010,000",Casa en venta ," IDAHO 00000 , Nápoles , Benito Juárez , Distrito Federal "
1004,200,construidos , 4 recs. ,"1,049,998",Casa en venta ," MARIA HERNANDEZ ZARCO 68 , Alamos , Benito Juárez , Distrito Federal "
1005,219,construidos , 3 recs. ,"13,686,875",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
1006,218,construidos , 3 recs. ,"2,240,000",Casa en venta ," EMPERADORES 0 , Portales , Benito Juárez , Distrito Federal "
1007,180,construidos , 3 recs. ,"1,155,900",Casa en venta ," CASTILLA 0 , Alamos , Benito Juárez , Distrito Federal "
