,Status,m2,State,Rooms,Price,Adress,lon,lat
350,Casa en venta ,272,construidos , 4 recs. ,"4,980,000"," CALLE 604 115 , San Juan De Aragón 5a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0657011,19.4510633
351,Casa en venta ,370,construidos , 5 recs. ,"6,245,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
352,Casa en venta ,252,construidos , 4 recs. ,"1,058,000"," BONAO 120 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1297208,19.5017617
353,Casa en venta ,180,construidos , 3 recs. ,"1,340,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
354,Casa en venta ,200,construidos , 4 recs. ,"2,600,000"," 625 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0648325,19.4533198
355,Casa en venta ,184,construidos , 4 recs. ,"3,100,000"," Cerrada Atoyac , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1190011,19.5023548
356,Casa en venta ,529,construidos , 4 recs. ,"12,500,000"," Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1324282,19.5037694
357,Casa en venta ,250,construidos , 3 recs. ,"9,000,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
358,Casa en venta ,148,construidos , 3 recs. ,"564,000"," CAMINO A LA ENSEÑANZA 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.0802275,19.4842063
359,Casa en venta ,180,construidos , 4 recs. ,"3,980,000"," Avenida del Tepeyac , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1240759,19.474166
360,Casa en venta ,342,construidos , 4 recs. ,"8,200,000"," Paranagua , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1265733,19.50549
361,Casa en venta ,260,construidos , 5 recs. ,"9,200,000"," Guanabara 47 , Torres Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1464891,19.5094197
362,Casa en venta ,80,construidos , 2 recs. ,"2,000,000"," Av. 593 80 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0729104,19.4530752
363,Casa en venta ,259,construidos , 3 recs. ,"5,500,000"," Col. Industrial 0 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
364,Casa en venta ,140,construidos , 3 recs. ,"2,160,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
365,Casa en venta ,360,construidos , 4 recs. ,"3,000,000"," Avenida 508 20 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0929339,19.462765
366,Casa en venta ,41,construidos , 1 rec. ,"1,180,000"," Av Ferrocarril Hidalgo , Santiago Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.0965312,19.4946796
367,Casa en venta ,175,construidos , 4 recs. ,"5,900,000"," Bonao 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1298228,19.5011203
368,Casa en venta ,500,construidos , 4 recs. ,"970,164"," MOLLENDO 984 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1253849,19.498681
369,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
370,Casa en venta ,400,construidos , 4 recs. ,"991,298"," SOLOLÁ 564 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1417121,19.4881653
371,Casa en venta ,160,construidos , 3 recs. ,"596,000"," CALLE 313 29 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0896753,19.4890573
372,Casa en venta ,180,construidos , 5 recs. ,"647,000"," SALVADOR CARRILLO 7 , C.T.M. Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.1056927,19.5076219
373,Casa en venta ,358,construidos , 3 recs. ,"8,100,000"," oruro 43 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.128248,19.4909438
374,Casa en venta ,150,construidos , 3 recs. ,"596,000"," 313 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
375,Casa en venta ,90,construidos , 3 recs. ,"1,206,168"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
376,Casa en venta ,150,construidos , 3 recs. ,"1,581,317"," VILLA DE ARAGON 00 , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0613127,19.461667
377,Casa en venta ,240,construidos , 3 recs. ,"7,700,000"," RAMIRIQUI 1035 , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1260624,19.5023991
378,Casa en venta ,205,construidos , 4 recs. ,"3,550,000"," Norte 70A 0 , La Joya , Gustavo A. Madero , Distrito Federal ",-99.1103251,19.4580973
379,Casa en venta ,144,construidos , 4 recs. ,"2,000,000"," SEGUNDA CERRADA 697 8 , Colonia C.T.M. Aragón , Gustavo A. Madero , Distrito Federal ",-99.054297,19.4547613
380,Casa en venta ,180,construidos , 4 recs. ,"1,055,602"," VOLCAN JORULLO 8 , La Pradera , Gustavo A. Madero , Distrito Federal ",-99.068696,19.4737677
381,Casa en venta ,402,construidos , 3 recs. ,"12,500,000"," AVENIDA LINDAVISTA , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1262341,19.4928937
382,Casa en venta ,570,construidos , 4 recs. ,"4,480,000"," Arequipa 831 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1226581,19.4903572
383,Casa en venta ,220,construidos , 4 recs. ,"3,175,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
384,Casa en venta ,130,construidos , 3 recs. ,"596,000"," 313 0 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
385,Casa en venta ,300,construidos , 3 recs. ,"6,500,000"," SOLOLA 0 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1413047,19.4895271
386,Casa en venta ,96,construidos , 3 recs. ,"3,305,667"," Chiclayo 967 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1245386,19.4971922
387,Casa en venta ,195,construidos , 3 recs. ,"647,008"," Salvador Carrillo 77 , C.T.M. Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.1044236,19.5102208
388,Casa en venta ,261,construidos , 9 recs. ,"2,500,000"," Acoltzin , Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",-99.1161706,19.494325
389,Casa en venta ,124,construidos , 5 recs. ,"735,647"," Norte 50 00 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1167523,19.4653472
390,Casa en venta ,63,construidos , 3 recs. ,"1,850,000"," Cerrada de Nautla , Ampliación Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.0817495,19.4760791
391,Casa en venta ,100,construidos , 3 recs. ,"3,212,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
392,Casa en venta ,223,construidos , 4 recs. ,"2,970,000"," norte 9 6109 , Gertrudis Sánchez 2a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0980913,19.4262521
393,Casa en venta ,230,construidos , 3 recs. ,"2,791,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
394,Casa en venta ,140,construidos , 3 recs. ,"2,400,000"," juan de brizuela 13 , Palmatitla , Gustavo A. Madero , Distrito Federal ",-99.1334781,19.550903
395,Casa en venta ,299,construidos , 5 recs. ,"8,100,000"," PARANAGUA 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1265733,19.50549
396,Casa en venta ,184,construidos , 3 recs. ,"1,643,800"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
397,Casa en venta ,750,construidos , 6 recs. ,"3,100,000"," CALI 1 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1248855,19.4891269
398,Casa en venta ,280,construidos , 4 recs. ,"914,986"," CALLE 15 DE MAYO 32 , Planetario Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1420713,19.4959362
399,Casa en venta ,278,construidos , 3 recs. ,"1,903,273"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
400,Casa en venta ,130,construidos , 3 recs. ,"596,000"," 313 0 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
401,Casa en venta ,220,construidos , 3 recs. ,"2,000,000"," gladiola 00 , Juan González Romero , Gustavo A. Madero , Distrito Federal ",-99.0899677,19.5064898
402,Casa en venta ,594,construidos , 4 recs. ,"18,500,000"," CALI 785 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.123883,19.489257
403,Casa en venta ,184,construidos , 3 recs. ,"1,643,800,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
404,Casa en venta ,185,construidos , 3 recs. ,"2,050,000"," Agustin Lara , Compositores Mexicanos , Gustavo A. Madero , Distrito Federal ",-99.1403726,19.5653188
405,Casa en venta ,134,construidos , 3 recs. ,"2,130,000"," Andador 8 5 , Triunfo De La República , Gustavo A. Madero , Distrito Federal ",-99.1063858,19.4920133
406,Casa en venta ,165,construidos , 3 recs. ,"2,742,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
407,Casa en venta ,92,construidos , 3 recs. ,"795,176"," Calle 313 00 , Nueva Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.0861136,19.498967
408,Casa en venta ,240,construidos , 5 recs. ,"2,650,000"," CALLE PONIENTE 108 00 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",-99.1413689,19.4748978
409,Casa en venta ,200,construidos , 3 recs. ,"2,300,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
410,Casa en venta ,171,construidos , 3 recs. ,"2,014,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
411,Casa en venta ,208,construidos , 4 recs. ,"1,548,115"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
412,Casa en venta ,124,construidos , 5 recs. ,"1,450,850"," C NORTE 50 5215 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1162867,19.4658224
413,Casa en venta ,170,construidos , 3 recs. ,"2,325,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
414,Casa en venta ,100,construidos , 3 recs. ,"2,730,000"," TRUJILLO 000 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1345214,19.4913403
415,Casa en venta ,133,construidos , 3 recs. ,"718,330"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
416,Casa en venta ,160,construidos , 3 recs. ,"6,700,000"," Diamante 0 , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1175085,19.4756965
417,Casa en venta ,64,construidos , 3 recs. ,"1,895,000"," Ctm Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.1020413,19.5094027
418,Casa en venta ,382,construidos , 3 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
419,Casa en venta ,299,construidos , 5 recs. ,"8,100,000"," PARANAGUA 217 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1257137,19.5087949
420,Casa en venta ,220,construidos , 4 recs. ,"2,680,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
421,Casa en venta ,42,construidos , 4 recs. ,"3,500,000"," 3a Cerrada Jesús Romero Flores 6 , LI Legislatura , Gustavo A. Madero , Distrito Federal ",-99.0925534,19.483016
422,Casa en venta ,200,construidos , 4 recs. ,"1,130,000"," Sotero Prieto 82 , Guadalupe Insurgentes , Gustavo A. Madero , Distrito Federal ",-99.130308,19.4775836
423,Casa en venta ,200,construidos , 4 recs. ,"3,800,000"," Norte 19 0 , Nueva Industrial Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1479993,19.4841219
424,Casa en venta ,185,construidos , 4 recs. ,"1,941,216,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
425,Casa en venta ,185,construidos , 4 recs. ,"1,941,216"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
426,Casa en venta ,200,construidos , 3 recs. ,"4,870,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
427,Casa en venta ,464,construidos , 2 recs. ,"3,500,000"," San Felipe De Jesús , Gustavo A. Madero , Distrito Federal ",-99.0750788,19.4967605
428,Casa en venta ,200,construidos , 3 recs. ,"2,083,000"," FARALLONES 9 , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1520698,19.5235249
429,Casa en venta ,250,construidos , 4 recs. ,"5,900,000"," Cali 714 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1264298,19.4877837
430,Casa en venta ,180,construidos , 4 recs. ,"1,108,902"," AREQUIPA 831 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1226581,19.4903572
431,Casa en venta ,200,construidos , 5 recs. ,"3,400,000"," NORTE 24 00 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1248628,19.4736233
432,Casa en venta ,222,construidos , 3 recs. ,"5,550,000"," CATAMARCA , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1258998,19.5034532
433,Casa en venta ,164,construidos , 3 recs. ,"2,596,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
434,Casa en venta ,447,construidos , 4 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
435,Casa en venta ,120,construidos , 4 recs. ,"1,292,576"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
436,Casa en venta ,131,construidos , 2 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
437,Casa en venta ,245,construidos , 4 recs. ,"4,975,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
438,Casa en venta ,70,construidos , 2 recs. ,"1,505,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
439,Casa en venta ,370,construidos , 3 recs. ,"1,319,514"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
440,Casa en venta ,280,construidos , 3 recs. ,"1,548,293"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
441,Casa en venta ,190,construidos , 6 recs. ,"4,500,000"," Ampliación San Juan de Aragón , Gustavo A. Madero , Distrito Federal ",-99.1048072,19.4753714
442,Casa en venta ,190,construidos , 4 recs. ,"1,235,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
443,Casa en venta ,168,construidos , 4 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
444,Casa en venta ,260,construidos , 3 recs. ,"1,435,167"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
445,Casa en venta ,272,construidos , 4 recs. ,"4,980,000"," CALLE 604 115 , San Juan De Aragón 5a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0657011,19.4510633
446,Casa en venta ,370,construidos , 5 recs. ,"6,245,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
447,Casa en venta ,252,construidos , 4 recs. ,"1,058,000"," BONAO 120 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1297208,19.5017617
448,Casa en venta ,180,construidos , 3 recs. ,"1,340,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
449,Casa en venta ,200,construidos , 4 recs. ,"2,600,000"," 625 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0648325,19.4533198
450,Casa en venta ,184,construidos , 4 recs. ,"3,100,000"," Cerrada Atoyac , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1190011,19.5023548
451,Casa en venta ,529,construidos , 4 recs. ,"12,500,000"," Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1324282,19.5037694
452,Casa en venta ,250,construidos , 3 recs. ,"9,000,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
453,Casa en venta ,148,construidos , 3 recs. ,"564,000"," CAMINO A LA ENSEÑANZA 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.0802275,19.4842063
454,Casa en venta ,180,construidos , 4 recs. ,"3,980,000"," Avenida del Tepeyac , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1240759,19.474166
455,Casa en venta ,342,construidos , 4 recs. ,"8,200,000"," Paranagua , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1265733,19.50549
456,Casa en venta ,260,construidos , 5 recs. ,"9,200,000"," Guanabara 47 , Torres Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1464891,19.5094197
457,Casa en venta ,80,construidos , 2 recs. ,"2,000,000"," Av. 593 80 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0729104,19.4530752
458,Casa en venta ,259,construidos , 3 recs. ,"5,500,000"," Col. Industrial 0 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
459,Casa en venta ,140,construidos , 3 recs. ,"2,160,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
460,Casa en venta ,360,construidos , 4 recs. ,"3,000,000"," Avenida 508 20 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0929339,19.462765
461,Casa en venta ,41,construidos , 1 rec. ,"1,180,000"," Av Ferrocarril Hidalgo , Santiago Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.0965312,19.4946796
462,Casa en venta ,175,construidos , 4 recs. ,"5,900,000"," Bonao 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1298228,19.5011203
463,Casa en venta ,500,construidos , 4 recs. ,"970,164"," MOLLENDO 984 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1253849,19.498681
464,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
465,Casa en venta ,400,construidos , 4 recs. ,"991,298"," SOLOLÁ 564 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1417121,19.4881653
466,Casa en venta ,160,construidos , 3 recs. ,"596,000"," CALLE 313 29 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0896753,19.4890573
467,Casa en venta ,180,construidos , 5 recs. ,"647,000"," SALVADOR CARRILLO 7 , C.T.M. Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.1056927,19.5076219
468,Casa en venta ,358,construidos , 3 recs. ,"8,100,000"," oruro 43 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.128248,19.4909438
469,Casa en venta ,150,construidos , 3 recs. ,"596,000"," 313 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
470,Casa en venta ,90,construidos , 3 recs. ,"1,206,168"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
471,Casa en venta ,150,construidos , 3 recs. ,"1,581,317"," VILLA DE ARAGON 00 , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0613127,19.461667
472,Casa en venta ,240,construidos , 3 recs. ,"7,700,000"," RAMIRIQUI 1035 , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1260624,19.5023991
473,Casa en venta ,205,construidos , 4 recs. ,"3,550,000"," Norte 70A 0 , La Joya , Gustavo A. Madero , Distrito Federal ",-99.1103251,19.4580973
474,Casa en venta ,144,construidos , 4 recs. ,"2,000,000"," SEGUNDA CERRADA 697 8 , Colonia C.T.M. Aragón , Gustavo A. Madero , Distrito Federal ",-99.054297,19.4547613
475,Casa en venta ,180,construidos , 4 recs. ,"1,055,602"," VOLCAN JORULLO 8 , La Pradera , Gustavo A. Madero , Distrito Federal ",-99.068696,19.4737677
476,Casa en venta ,402,construidos , 3 recs. ,"12,500,000"," AVENIDA LINDAVISTA , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1262341,19.4928937
477,Casa en venta ,570,construidos , 4 recs. ,"4,480,000"," Arequipa 831 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1226581,19.4903572
478,Casa en venta ,220,construidos , 4 recs. ,"3,175,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
479,Casa en venta ,171,construidos , 3 recs. ,"1,850,000"," Calle 637 70 , San Juan de Aragón V Sección , Gustavo A. Madero , Distrito Federal ",-99.0644779,19.4547375
480,Casa en venta ,399,construidos , 10 recs. ,"7,800,000"," FRANCISCO TAMAGNO , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1332182,19.4652202
481,Casa en venta ,370,construidos , 4 recs. ,"5,400,000"," Paranagua 217 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1257137,19.5087949
482,Casa en venta ,91,construidos , 3 recs. ,"3,600,000"," Avenida Acueducto , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.122174,19.5063144
483,Casa en venta ,200,construidos , 3 recs. ,"4,000,000"," Estrella , Gustavo A. Madero , Distrito Federal ",-99.1165633,19.4740421
484,Casa en venta ,371,construidos , 3 recs. ,"4,800,364"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
485,Casa en venta ,365,construidos , 6 recs. ,"9,900,000"," Cienfuegos , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1298287,19.4927791
486,Casa en venta ,280,construidos , 3 recs. ,"9,150,000"," Wilfrido Massieu , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1365879,19.495299
487,Casa en venta ,234,construidos , 3 recs. ,"6,500,000"," MANIZALES , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.126119,19.5005442
488,Casa en venta ,1,construidos ,,"4,840,000"," Industrial , Gustavo A. Madero , Distrito Federal ",-99.1248628,19.4736233
489,Casa en venta ,310,construidos , 4 recs. ,"16,900,000"," WILFRIDO MASSIEU 347 , San Bartolo Atepehuacan , Gustavo A. Madero , Distrito Federal ",-99.1447183,19.4978168
490,Casa en venta ,370,construidos , 4 recs. ,"3,429,282"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
491,Casa en venta ,186,construidos , 4 recs. ,"9,500,000"," Torres Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1442316,19.5109537
492,Casa en venta ,200,construidos , 5 recs. ,"6,000,000"," Oriente 153 1 , Salvador Díaz Mirón , Gustavo A. Madero , Distrito Federal ",-99.1003589,19.4864765
493,Casa en venta ,382,construidos , 4 recs. ,"13,300,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
494,Casa en venta ,140,construidos , 4 recs. ,"4,450,000"," Industrial 0 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1248628,19.4736233
495,Casa en venta ,360,construidos , 5 recs. ,"7,500,000"," Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1331631,19.4908853
496,Casa en venta ,159,construidos , 3 recs. ,"4,980,000"," Manaos 0 , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1216215,19.5082719
497,Casa en venta ,255,construidos , 3 recs. ,"6,500,000"," Diamante , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1175085,19.4756965
498,Casa en venta ,287,construidos , 5 recs. ,"7,150,000"," Av Bonao 113 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1296937,19.5010874
499,Casa en venta ,266,construidos , 3 recs. ,"7,000,000"," Arequipa 891 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1213717,19.4923104
500,Casa en venta ,382,construidos , 3 recs. ,"3,000,000"," Coquimbo 669 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1280392,19.4869719
501,Casa en venta ,208,construidos , 3 recs. ,"4,800,000"," 7 de Noviembre , Gustavo A. Madero , Distrito Federal ",-99.1214045,19.4612738
502,Casa en venta ,300,construidos , 3 recs. ,"900,000"," León Cavallo 85 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.128685,19.4683297
503,Casa en venta ,290,construidos , 4 recs. ,"718,794"," FARO DE ALEJANDRIA 38 , Siete Maravillas , Gustavo A. Madero , Distrito Federal ",-99.1450048,19.5143762
504,Casa en venta ,180,construidos , 3 recs. ,"4,000,000"," Calle 319 001 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0877921,19.4900926
505,Casa en venta ,255,construidos , 5 recs. ,"2,800,000"," Norte 56,A 5210 , Tablas De San Agustín , Gustavo A. Madero , Distrito Federal ",-99.1146138,19.465133
506,Casa en venta ,360,construidos , 4 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
507,Casa en venta ,180,construidos , 3 recs. ,"6,200,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
508,Casa en venta ,204,construidos , 4 recs. ,"2,839,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
509,Casa en venta ,360,construidos , 5 recs. ,"4,200,000"," TLACAMICHIN 466 , Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",-99.1143009,19.5028772
510,Casa en venta ,180,construidos , 4 recs. ,"4,100,000"," San Juan de Aragón VI Sección , Gustavo A. Madero , Distrito Federal ",-99.0667845,19.4677043
511,Casa en venta ,270,construidos , 3 recs. ,"1,500,000"," Volcán Santa María 38 , Ampliación Providencia , Gustavo A. Madero , Distrito Federal ",-99.0721519,19.4785446
512,Casa en venta ,300,construidos , 3 recs. ,"2,665,302"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
513,Casa en venta ,476,construidos , 4 recs. ,"10,900,000"," Matanzas , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1272213,19.4970395
514,Casa en venta ,74,construidos , 2 recs. ,"1,800,000"," Venta Casa , Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
515,Casa en venta ,75,construidos , 2 recs. ,"645,000"," 4o. Andador Río San Joaquín 0 , El Arbolillo , Gustavo A. Madero , Distrito Federal ",-99.1481809,19.5316446
516,Casa en venta ,360,construidos , 4 recs. ,"7,500,000"," Eten , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1386354,19.4904673
517,Casa en venta ,303,construidos , 5 recs. ,"8,650,000"," RIOBAMBA 947 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1229077,19.4955338
518,Casa en venta ,217,construidos , 3 recs. ,"3,400,000"," Ampliación San Juan de Aragón , Gustavo A. Madero , Distrito Federal ",-99.1048072,19.4753714
519,Casa en venta ,465,construidos , 3 recs. ,"12,800,000"," Avenida de los 45 metros , Planetario Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1411118,19.4938504
520,Casa en venta ,477,construidos , 4 recs. ,"12,900,000"," Caracas , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1422926,19.5108456
521,Casa en venta ,136,construidos , 3 recs. ,"2,450,000"," Puerto Progreso 130 , Ampliación Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.0824946,19.4790921
522,Casa en venta ,368,construidos , 5 recs. ,"7,800,000"," Prolongación de Turquesa 33 , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1158688,19.4724848
523,Casa en venta ,262,construidos , 6 recs. ,"2,400,000"," Edo. de Querétaro 42 , Providencia , Gustavo A. Madero , Distrito Federal ",-99.0678336,19.4822354
524,Casa en venta ,600,construidos , 3 recs. ,"3,956,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
525,Casa en venta ,220,construidos , 4 recs. ,"1,370,020"," CHICLAYO 967 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1245386,19.4971922
526,Casa en venta ,193,construidos , 6 recs. ,"4,200,000"," Peñas de los Baños 3a Cerrada de la Av. 601 Casa 3 Lt.8 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-120.8499151,37.0582786
