,Unnamed: 0,m2,State,Rooms,Price,Status,Adress,long,lat
253,253,470,cubiertos ,,"31,000,000",Casa en venta ," Calle 12 0001 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.18861679999999,19.3886893
254,254,553,cubiertos , 7 cuartos ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
255,255,315,cubiertos , 4 cuartos ,"13,500,000",Casa en venta ," Nicolas San Juan 1450 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1656758,19.3735205
256,256,510,cubiertos , 7 cuartos ,"9,900,000",Casa en venta ," Carrillo y Gariel , Iztaccíhuatl , Benito Juárez , Distrito Federal ",-99.1351157,19.3887169
257,257,210,cubiertos , 3 cuartos ,"2,320,000",Casa en venta ," Isabel La Catolica 0 , Alamos , Benito Juárez , Distrito Federal ",-99.1405874,19.4012695
258,258,580,construidos , 3 recs. ,"33,000,000",Casa en venta ," 1CDA SAN BORJA , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1689339,19.3858463
259,259,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
260,260,216,construidos , 3 cuartos ,"9,200,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
261,261,480,cubiertos , 6 cuartos ,"20,000,000",Casa en venta ," ARKANSAS , Nápoles , Benito Juárez , Distrito Federal ",-99.1739661,19.3920186
262,262,550,cubiertos , 4 cuartos ,"29,000,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16498910000001,19.3817299
263,263,243,cubiertos , 4 cuartos ,"10,950,000",Casa en venta ," Narvarte , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
264,264,183,cubiertos , 4 cuartos ,"9,100,000",Casa en venta ," Avenida Coyoacán , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1708444,19.3721067
265,265,130,cubiertos , 2 cuartos ,"5,800,000",Casa en venta ," ALHAMBRA 1011 , Portales Sur , Benito Juárez , Distrito Federal ",-99.1449559,19.3596435
266,266,389,construidos , 4 cuartos ,"15,500,000",Casa en venta ," ANEXAGORAS 29 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15645839999999,19.4030945
267,267,261,construidos , 3 cuartos ,"11,135,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
268,268,168,construidos , 3 recs. ,"7,290,000",Casa en venta ," Calle 20 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.18769350000001,19.3865974
269,269,180,construidos , 3 recs. ,"3,380,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
270,270,141,construidos , 3 cuartos ,"5,300,000",Casa en venta ," Nativitas , Benito Juárez , Distrito Federal ",-99.1366219,19.3809507
271,271,124,cubiertos , 3 recs. ,"2,700,000",Casa en venta ," Castilla 142 , Alamos , Benito Juárez , Distrito Federal ",-99.1427276,19.3972141
272,272,590,cubiertos ,,"32,500,000",Casa en venta ," Yosemite , Nápoles , Benito Juárez , Distrito Federal ",-99.1736422,19.3965487
273,273,140,cubiertos , 2 cuartos ,"5,800,000",Casa en venta ," Portales Sur , Benito Juárez , Distrito Federal ",-99.1497664,19.3604024
274,274,550,cubiertos , 4 cuartos ,"29,000,000",Casa en venta ," AMORES , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1664334,19.383798
275,275,229,cubiertos , 3 cuartos ,"485,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1721061,19.3840835
276,276,220,construidos , 3 recs. ,"10,600,000",Casa en venta ," Segunda privada de Romero de Terreros , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16657280000001,19.3949739
277,277,380,construidos , 3 recs. ,"8,500,000",Casa en venta ," Iztaccíhuatl , Benito Juárez , Distrito Federal ",-99.1352383,19.3898592
278,278,500,construidos , 4 recs. ,"19,200,000",Casa en venta ," Miraflores , Insurgentes San Borja , Benito Juárez , Distrito Federal ",-99.17259340000001,19.3851981
279,279,227,construidos , 3 recs. ,"9,500,000",Casa en venta ," Calle San Francisco 001 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.17091359999999,19.3923057
280,280,298,cubiertos , 3 cuartos ,"15,800,000",Casa en venta ," Xoco , Benito Juárez , Distrito Federal ",-99.16637310000002,19.362511
281,281,307,construidos , 5 recs. ,"11,000,000",Casa en venta ," Providencia , 8 De Agosto , Benito Juárez , Distrito Federal ",-99.1698538,19.3875083
282,282,219,cubiertos , 3 cuartos ,"11,000,000",Casa en venta ," Segunda Cerrada de Romero de Terreros , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1628753,19.3950765
283,283,180,construidos , 2 recs. ,"6,295,000",Casa en venta ," 150, avenida 1ero de mayoAvenida 1ero de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1871147,19.3917734
284,284,310,construidos , 4 recs. ,"7,800,000",Casa en venta ," Napoleón 00 , Moderna , Benito Juárez , Distrito Federal ",-99.136668,19.393577
285,285,385,cubiertos , 7 cuartos ,"11,000,000",Casa en venta ," Víctor Hugo , Albert , Benito Juárez , Distrito Federal ",-99.1403478,19.369105
286,286,365,construidos , 3 recs. ,"12,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
287,287,362,cubiertos , 3 recs. ,"10,470,000",Casa en venta ," Nicolás San Juan , Narvarte , Benito Juárez , Distrito Federal ",-99.16114929999999,19.3926535
288,288,330,construidos , 4 recs. ,"8,900,000",Casa en venta ," Zempoala , Narvarte , Benito Juárez , Distrito Federal ",-99.1488213,19.3885831
289,289,412,construidos ,,"11,900,000",Casa en venta ," General Pedro Maria Anaya , Benito Juárez , Distrito Federal ",-99.1083017,19.4856496
290,290,257,construidos , 4 recs. ,"7,300,000",Casa en venta ," SAN FELIPE 1 , Xoco , Benito Juárez , Distrito Federal ",-99.16496169999999,19.361924
291,291,311,construidos , 5 recs. ,"16,000,000",Casa en venta ," PESTALOZZI , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15873140000001,19.3897044
292,292,361,construidos , 3 recs. ,"13,200,000",Casa en venta ," Uvas 36 (Conjunto Uvas) Casa 5 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.17430829999999,19.38026
293,293,275,construidos , 4 recs. ,"10,400,000",Casa en venta ," Fragonard , San Juan , Benito Juárez , Distrito Federal ",-99.18410349999999,19.3767324
294,294,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Amores , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1664334,19.383798
295,295,302,construidos , 5 recs. ,"18,950,000",Casa en venta ," tajin , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1534616,19.3907576
296,296,240,construidos , 3 recs. ,"1,950,000",Casa en venta ," Reembolsos 25 , Postal , Benito Juárez , Distrito Federal ",-99.1407995,19.3915831
297,297,215,construidos , 3 recs. ,"12,620,000",Casa en venta ," Cerrada de Bartolache , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1741131,19.3695109
298,298,396,construidos , 3 recs. ,"12,600,000",Casa en venta ," Patricio Sanz 1230 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1729984,19.3800434
299,299,247,construidos ,,"13,400,000",Casa en venta ," Martín Mendalde , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1685294,19.3784322
300,300,195,construidos , 3 recs. ,"6,720,285",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15530160000002,19.3807458
301,301,283,construidos , 3 recs. ,"12,750,000",Casa en venta ," LA QUEMADA , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1492018,19.3924729
302,302,266,construidos , 5 recs. ,"8,650,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal ",-99.15431439999999,19.375445
303,303,246,construidos , 3 recs. ,"11,950,000",Casa en venta ," Petén , Narvarte , Benito Juárez , Distrito Federal ",-99.15368289999999,19.3846543
304,304,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal ",-99.1556202,19.3658746
305,305,124,construidos , 3 recs. ,"2,700,000",Casa en venta ," Castilla 150 , Alamos , Benito Juárez , Distrito Federal ",-99.14278879999999,19.3969711
306,306,1,construidos ,,"15,500,000",Casa en venta ," Manuel Lopez Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1657176,19.3835341
307,307,230,construidos , 3 recs. ,"9,900,000",Casa en venta ," Mier y Pesado 0001 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16371769999999,19.4004562
308,308,215,construidos , 2 recs. ,"9,600,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
309,309,381,construidos , 5 recs. ,"19,999,999",Casa en venta ," Cadiz , Extremadura Insurgentes , Benito Juárez , Distrito Federal ",-99.18043779999999,19.37495
310,310,530,construidos , 4 recs. ,"16,000,000",Casa en venta ," Enrique Rebsamen , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15931619999999,19.3915892
311,311,750,construidos , 5 recs. ,"27,000,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
312,312,414,construidos , 5 recs. ,"12,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal ",-99.15431439999999,19.375445
313,313,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
314,314,263,construidos , 3 recs. ,"14,600,000",Casa en venta ," CHUPICUARO, VERTIZ NARVARTE, BENITO JUAREZ , Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15028079999999,19.3750256
315,315,380,construidos , 4 recs. ,"11,500,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1721061,19.3840835
316,316,124,construidos , 3 recs. ,"5,990,000",Casa en venta ," La Coruña , Alamos , Benito Juárez , Distrito Federal ",-99.14062580000001,19.4019126
317,317,365,construidos , 4 recs. ,"15,980,000",Casa en venta ," Cerrada de José Ignacio de Bartolache 6 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17444859999999,19.3696592
318,318,322,construidos , 3 recs. ,"11,900,000",Casa en venta ," Adolfo Prieto 1332 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.17058999999999,19.379951
319,319,320,construidos , 3 recs. ,"14,800,000",Casa en venta ," Adolfo Prieto , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1700168,19.3824557
320,320,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
321,321,85,construidos , 2 recs. ,"1,600,000",Casa en venta ," Av de las Américas 0 , Moderna , Benito Juárez , Distrito Federal ",-99.13316309999999,19.3965929
322,322,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
323,323,373,construidos , 3 recs. ,"15,000,000",Casa en venta ," pitagoras , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15806070000001,19.3896082
324,324,700,construidos ,,"39,000,000",Casa en venta ," Adolfo Prieto , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17265850000001,19.372304
325,325,261,construidos , 3 recs. ,"10,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
326,326,280,construidos , 4 recs. ,"12,300,000",Casa en venta ," La Morena , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1626668,19.3990046
327,327,320,construidos , 4 recs. ,"14,800,000",Casa en venta ," Cerrada Amores 28 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1624914,19.3953092
328,328,248,construidos , 3 recs. ,"12,900,000",Casa en venta ," Luis Carraci , Extremadura Insurgentes , Benito Juárez , Distrito Federal ",-99.18115039999999,19.375702
329,329,286,construidos , 4 recs. ,"11,353,000",Casa en venta ," Providencia 716 Casa 5 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16860059999999,19.3911912
330,330,278,construidos , 3 recs. ,"8,890,000",Casa en venta ," Calle 9 103 bis , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1827886,19.3913481
331,331,251,construidos , 3 recs. ,"14,916,609",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal ",-99.1556202,19.3658746
332,332,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17249939999999,19.3668017
333,333,227,construidos , 3 recs. ,"9,500,000",Casa en venta ," Aniceto Ortega , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1667148,19.3731161
334,334,330,construidos , 8 recs. ,"22,000,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1696422,19.3837406
335,335,750,construidos , 7 recs. ,"20,000,000",Casa en venta ," Avenida 3 00 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1834947,19.3919477
336,336,512,construidos , 4 recs. ,"14,400,000",Casa en venta ," López Cotilla 830 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16504409999999,19.385784
337,337,147,construidos , 3 recs. ,"6,980,000",Casa en venta ," CHARCO AZUL , Mixcoac , Benito Juárez , Distrito Federal ",-99.18929469999999,19.3710352
338,338,400,construidos , 3 recs. ,"13,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
339,339,228,construidos , 3 recs. ,"12,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal ",-99.17583669999999,19.39726
340,340,260,construidos , 3 recs. ,"11,675,000",Casa en venta ," Juan Sánchez Azcona , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1641051,19.3780013
341,341,500,construidos , 8 recs. ,"9,900,000",Casa en venta ," Villa De Cortes , Benito Juárez , Distrito Federal ",-99.1352383,19.3869129
342,342,428,construidos , 4 recs. ,"13,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal ",-99.15431439999999,19.375445
343,343,264,construidos , 6 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 80 , Portales , Benito Juárez , Distrito Federal ",-99.1450867,19.3658882
344,344,389,construidos , 4 recs. ,"15,000,000",Casa en venta ," ANEXAGORAS 55 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15649309999999,19.4020802
345,345,420,construidos , 5 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
346,346,268,construidos , 3 recs. ,"10,240,000",Casa en venta ," Xoco , Benito Juárez , Distrito Federal ",-99.16637310000002,19.362511
347,347,290,construidos , 4 recs. ,"13,200,000",Casa en venta ," Gral. Pedro María Anaya , Gral. Pedro María Anaya , Benito Juárez , Distrito Federal ",-99.1083017,19.4856496
348,348,188,construidos , 3 recs. ,"7,450,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16498910000001,19.3817299
349,349,325,construidos , 3 recs. ,"11,900,000",Casa en venta ," SALOME PIÑA 26 , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1868222,19.3682332
350,350,230,construidos , 4 recs. ,"8,500,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15873140000001,19.3897044
351,351,334,construidos , 5 recs. ,"12,800,000",Casa en venta ," Mayorazgo de Luyando 3 , Xoco , Benito Juárez , Distrito Federal ",-99.1687015,19.3629876
352,352,210,construidos , 5 recs. ,"14,000,000",Casa en venta ," Manuel López Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1657176,19.3835341
353,353,600,construidos , 5 recs. ,"40,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
354,354,250,construidos , 5 recs. ,"6,870,000",Casa en venta ," tripoli 711 , Portales Sur , Benito Juárez , Distrito Federal ",-99.1542745,19.3653653
355,355,280,construidos , 5 recs. ,"7,500,000",Casa en venta ," Martin Mendalde 1443 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1706413,19.3701619
356,356,195,construidos , 3 recs. ,"6,950,000",Casa en venta ," amores , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1664334,19.383798
357,357,260,construidos , 2 recs. ,"8,000,000",Casa en venta ," Javier Sorondo , Villa De Cortes , Benito Juárez , Distrito Federal ",-99.1358136,19.3873597
358,358,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal ",-99.1556202,19.3658746
359,359,249,construidos , 3 recs. ,"15,219,666",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal ",-99.1556202,19.3658746
360,360,263,construidos , 4 recs. ,"2,570,000",Casa en venta ," San Francisco 0 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1755862,19.3722184
361,361,720,construidos , 20 recs. ,"39,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
362,362,204,construidos , 3 recs. ,"7,600,000",Casa en venta ," Mariscal Sucre 00 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.164283,19.3914902
363,363,137,construidos , 3 recs. ,"3,999,999",Casa en venta ," Isabel la Católica 910 , Postal , Benito Juárez , Distrito Federal ",-99.1420668,19.3896995
364,364,300,construidos , 4 recs. ,"15,000,000",Casa en venta ," Luz Saviñon , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1598681,19.3912607
365,365,310,construidos , 3 recs. ,"22,500,000",Casa en venta ," San Lorenzo , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1696822,19.3737604
366,366,290,construidos , 4 recs. ,"12,650,000",Casa en venta ," General Rincón , Gral. Pedro María Anaya , Benito Juárez , Distrito Federal ",-99.1560246,19.3608888
367,367,267,construidos , 3 recs. ,"4,714,748",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
368,368,510,construidos , 8 recs. ,"9,900,000",Casa en venta ," Carrillo y Gariel , Iztaccíhuatl , Benito Juárez , Distrito Federal ",-99.1351157,19.3887169
369,369,290,construidos , 5 recs. ,"9,600,000",Casa en venta ," Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1497664,19.3928098
370,370,321,construidos , 3 recs. ,"16,900,000",Casa en venta ," Aniceto Ortega 914 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16553429999999,19.3773455
371,371,212,construidos , 3 recs. ,"8,700,000",Casa en venta ," monrovia 0 , Portales Sur , Benito Juárez , Distrito Federal ",-99.1524967,19.3612207
372,372,280,construidos , 3 recs. ,"9,750,000",Casa en venta ," 1722, avenida CoyoacanAvenida Coyoacan , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1725799,19.3644761
373,373,194,construidos , 3 recs. ,"8,400,000",Casa en venta ," San Felipe , Xoco , Benito Juárez , Distrito Federal ",-99.1651945,19.3621285
374,374,365,construidos , 3 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
375,375,365,construidos , 3 recs. ,"13,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
376,376,1,construidos , 3 recs. ,"12,900,000",Casa en venta ," Pitágoras , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15806070000001,19.3896082
377,377,353,construidos , 5 recs. ,"15,000,000",Casa en venta ," Moras , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1751183,19.3685917
378,378,157,construidos , 3 recs. ,"7,700,504",Casa en venta ," Alamos , Benito Juárez , Distrito Federal ",-99.1414643,19.399121
379,379,188,construidos , 3 recs. ,"9,200,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
380,380,264,construidos , 3 recs. ,"11,425,000",Casa en venta ," SÁNCHEZ AZCONA 1539 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1650095,19.3741252
381,381,485,construidos , 4 recs. ,"12,999,987",Casa en venta ," Edzna 164 , Letran Valle , Benito Juárez , Distrito Federal ",-99.1492691,19.3762396
382,382,190,construidos , 3 recs. ,"10,000,000",Casa en venta ," DEL VALLE , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
383,383,150,construidos , 3 recs. ,"4,100,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
384,384,270,de terreno , 3 recs. ,"11,990,000",Casa en venta ," Casa José Ignacio Bartolache , Benito Juárez , Distrito Federal ",-99.17183279999999,19.3709881
385,385,336,construidos , 4 recs. ,"11,700,000",Casa en venta ," Magdalena , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.172906,19.3886561
386,386,105,construidos , 3 recs. ,"3,871,000",Casa en venta ," Blvd. Adolfo López Mateos 200 , Santa Maria Nonoalco , Benito Juárez , Distrito Federal ",-99.19157100000001,19.3820152
387,387,260,construidos , 5 recs. ,"12,600,000",Casa en venta ," Providencia 912 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1695522,19.3875065
388,388,157,construidos , 3 recs. ,"5,534,400",Casa en venta ," OBRERO MUNDIAL 0 , Colonia Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1504638,19.4021662
389,389,180,construidos , 3 recs. ,"7,729,000",Casa en venta ," San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.185752,19.3880449
390,390,200,construidos , 3 recs. ,"12,950,000",Casa en venta ," Acacias , Benito Juárez , Distrito Federal ",-99.17398569999999,19.3628631
391,391,247,construidos , 4 recs. ,"9,600,000",Casa en venta ," San Borja 514 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1684276,19.3853999
392,392,199,construidos , 3 recs. ,"8,885,000",Casa en venta ," San Felipe , Xoco , Benito Juárez , Distrito Federal ",-99.1651945,19.3621285
393,393,240,construidos , 3 recs. ,"1,950,000",Casa en venta ," Reembolsos , Col. Posta , Benito Juárez , Distrito Federal ",-99.1409501,19.3901055
394,394,240,construidos , 3 recs. ,"10,000,000",Casa en venta ," Ohio null , Nápoles , Benito Juárez , Distrito Federal ",-99.1745978,19.393664
395,395,226,construidos , 3 recs. ,"8,000,000",Casa en venta ," Manuel Lopez Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1657176,19.3835341
396,396,250,construidos , 3 recs. ,"1,542,500",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
397,397,345,construidos , 3 recs. ,"13,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
398,398,218,construidos , 3 recs. ,"11,000,000",Casa en venta ," Nápoles , Benito Juárez , Distrito Federal ",-99.17744619999999,19.3943574
399,399,182,construidos , 3 recs. ,"12,749,100",Casa en venta ," Juárez , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1871257,19.3707256
400,400,199,construidos , 3 recs. ,"8,240,000",Casa en venta ," San Felipe , Xoco , Benito Juárez , Distrito Federal ",-99.1651945,19.3621285
401,401,76,construidos , 2 recs. ,"4,250,000",Casa en venta ," Cuauhtémoc , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1558422,19.3968745
402,402,200,construidos , 3 recs. ,"2,000,000",Casa en venta ," Maria Hernandez Zarco , Benito Juárez , Distrito Federal ",-99.1404331,19.4030348
403,403,209,construidos , 3 recs. ,"10,400,000",Casa en venta ," San Felipe , Xoco , Benito Juárez , Distrito Federal ",-99.1651945,19.3621285
404,404,190,construidos , 3 recs. ,"3,500,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
405,405,350,construidos , 4 recs. ,"11,500,000",Casa en venta ," Patricio Sanz , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1754133,19.3705736
406,406,372,construidos , 3 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
407,407,330,construidos , 4 recs. ,"16,900,000",Casa en venta ," Aniceto Ortega 734 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1645923,19.3812081
408,408,167,construidos , 3 recs. ,"5,900,000",Casa en venta ," LA CORUÑA , Alamos , Benito Juárez , Distrito Federal ",-99.14062580000001,19.4019126
409,409,220,construidos , 3 recs. ,"4,500,000",Casa en venta ," Mercaderes 104 , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1859142,19.3652405
410,410,98,construidos , 3 recs. ,"1,348,089",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
411,411,272,construidos , 4 recs. ,"11,950,000",Casa en venta ," Kansas , Nápoles , Benito Juárez , Distrito Federal ",-99.17748449999999,19.3877469
412,412,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Pitágoras , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15806070000001,19.3896082
413,413,178,construidos , 3 recs. ,"6,900,000",Casa en venta ," Eugenia , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16574159999999,19.3870509
414,414,332,construidos , 3 recs. ,"27,500,000",Casa en venta ," Lorenzo Rodríguez 1 , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1851532,19.3700689
415,415,667,construidos , 5 recs. ,"3,150,000",Casa en venta ," AMADO NERVO 20 , Moderna , Benito Juárez , Distrito Federal ",-99.13681899999999,19.3962215
416,416,300,construidos , 4 recs. ,"14,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
417,417,381,construidos , 3 recs. ,"10,400,000",Casa en venta ," Ixcateopan , Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.157246,19.3805593
418,418,230,construidos ,,"15,000,000",Casa en venta ," Oregon , Benito Juárez , Distrito Federal ",-99.1728122,19.3867335
419,419,382,construidos , 3 recs. ,"16,000,000",Casa en venta ," Mayorazgo de Luyando , Xoco , Benito Juárez , Distrito Federal ",-99.1689332,19.3632056
420,420,250,construidos , 3 recs. ,"13,350,000",Casa en venta ," Acacias , Benito Juárez , Distrito Federal ",-99.17398569999999,19.3628631
421,421,316,construidos , 5 recs. ,"12,500,000",Casa en venta ," Pablo Ucello , Ciudad De Los Deportes , Benito Juárez , Distrito Federal ",-99.18321689999999,19.3822463
422,422,280,construidos , 4 recs. ,"10,900,000",Casa en venta ," Privada Manuel López Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1657176,19.3835341
423,423,228,construidos , 3 recs. ,"13,982,500",Casa en venta ," DALLAS , Nápoles , Benito Juárez , Distrito Federal ",-99.17583669999999,19.39726
424,424,264,construidos , 3 recs. ,"11,425,000",Casa en venta ," SÁNCHEZ AZCONA 1539 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1650095,19.3741252
425,425,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17249939999999,19.3668017
426,426,424,construidos , 5 recs. ,"10,000,000",Casa en venta ," uxmal 225 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1548488,19.3930283
427,427,302,construidos , 3 recs. ,"10,900,000",Casa en venta ," 1a. Cerrada de Xola , Benito Juárez , Distrito Federal ",-99.1681646,19.3971775
