,m2,State,Rooms,Price,Status,Adress
647,412,construidos ,,"11,900,000",Casa en venta ," General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
648,311,construidos , 5 recs. ,"16,000,000",Casa en venta ," PESTALOZZI , Narvarte Poniente , Benito Juárez , Distrito Federal "
649,361,construidos , 3 recs. ,"13,200,000",Casa en venta ," Uvas 36 (Conjunto Uvas) Casa 5 , Colonia Del Valle , Benito Juárez , Distrito Federal "
650,275,construidos , 4 recs. ,"10,400,000",Casa en venta ," Fragonard , San Juan , Benito Juárez , Distrito Federal "
651,240,construidos , 3 recs. ,"1,950,000",Casa en venta ," Reembolsos 25 , Postal , Benito Juárez , Distrito Federal "
652,247,construidos ,,"13,400,000",Casa en venta ," Martín Mendalde , Del Valle Sur , Benito Juárez , Distrito Federal "
653,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Amores , Del Valle Centro , Benito Juárez , Distrito Federal "
654,302,construidos , 5 recs. ,"18,950,000",Casa en venta ," tajin , Narvarte Oriente , Benito Juárez , Distrito Federal "
655,215,construidos , 3 recs. ,"12,620,000",Casa en venta ," Cerrada de Bartolache , Del Valle Centro , Benito Juárez , Distrito Federal "
656,396,construidos , 3 recs. ,"12,600,000",Casa en venta ," Patricio Sanz 1230 , Del Valle Centro , Benito Juárez , Distrito Federal "
657,195,construidos , 3 recs. ,"6,720,285",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal "
658,283,construidos , 3 recs. ,"12,750,000",Casa en venta ," LA QUEMADA , Narvarte Oriente , Benito Juárez , Distrito Federal "
659,266,construidos , 5 recs. ,"8,650,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal "
660,124,construidos , 3 recs. ,"5,990,000",Casa en venta ," La Coruña , Alamos , Benito Juárez , Distrito Federal "
661,246,construidos , 3 recs. ,"11,950,000",Casa en venta ," Petén , Narvarte , Benito Juárez , Distrito Federal "
662,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
663,124,construidos , 3 recs. ,"2,700,000",Casa en venta ," Castilla 150 , Alamos , Benito Juárez , Distrito Federal "
664,215,construidos , 2 recs. ,"9,600,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
665,1,construidos ,,"15,500,000",Casa en venta ," Manuel Lopez Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal "
666,230,construidos , 3 recs. ,"9,900,000",Casa en venta ," Mier y Pesado 0001 , Del Valle Norte , Benito Juárez , Distrito Federal "
667,381,construidos , 5 recs. ,"19,999,999",Casa en venta ," Cadiz , Extremadura Insurgentes , Benito Juárez , Distrito Federal "
668,530,construidos , 4 recs. ,"16,000,000",Casa en venta ," Enrique Rebsamen , Narvarte Poniente , Benito Juárez , Distrito Federal "
669,322,construidos , 3 recs. ,"11,900,000",Casa en venta ," Adolfo Prieto 1332 , Del Valle Centro , Benito Juárez , Distrito Federal "
670,750,construidos , 5 recs. ,"27,000,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
671,414,construidos , 5 recs. ,"12,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal "
672,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
673,263,construidos , 3 recs. ,"14,600,000",Casa en venta ," CHUPICUARO, VERTIZ NARVARTE, BENITO JUAREZ , Vértiz Narvarte , Benito Juárez , Distrito Federal "
674,380,construidos , 4 recs. ,"11,500,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal "
675,700,construidos ,,"39,000,000",Casa en venta ," Adolfo Prieto , Del Valle Sur , Benito Juárez , Distrito Federal "
676,365,construidos , 4 recs. ,"15,980,000",Casa en venta ," Cerrada de José Ignacio de Bartolache 6 , Del Valle Sur , Benito Juárez , Distrito Federal "
677,320,construidos , 3 recs. ,"14,800,000",Casa en venta ," Adolfo Prieto , Del Valle Norte , Benito Juárez , Distrito Federal "
678,85,construidos , 2 recs. ,"1,600,000",Casa en venta ," Av de las Américas 0 , Moderna , Benito Juárez , Distrito Federal "
679,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal "
680,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
681,373,construidos , 3 recs. ,"15,000,000",Casa en venta ," pitagoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
682,261,construidos , 3 recs. ,"10,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
683,280,construidos , 4 recs. ,"12,300,000",Casa en venta ," La Morena , Del Valle Norte , Benito Juárez , Distrito Federal "
684,320,construidos , 4 recs. ,"14,800,000",Casa en venta ," Cerrada Amores 28 , Del Valle Norte , Benito Juárez , Distrito Federal "
685,248,construidos , 3 recs. ,"12,900,000",Casa en venta ," Luis Carraci , Extremadura Insurgentes , Benito Juárez , Distrito Federal "
686,286,construidos , 4 recs. ,"11,353,000",Casa en venta ," Providencia 716 Casa 5 , Del Valle Norte , Benito Juárez , Distrito Federal "
687,278,construidos , 3 recs. ,"8,890,000",Casa en venta ," Calle 9 103 bis , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
688,750,construidos , 7 recs. ,"20,000,000",Casa en venta ," Avenida 3 00 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
689,389,construidos , 4 recs. ,"15,000,000",Casa en venta ," ANEXAGORAS 55 , Narvarte Poniente , Benito Juárez , Distrito Federal "
690,251,construidos , 3 recs. ,"14,916,609",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
691,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
692,227,construidos , 3 recs. ,"9,500,000",Casa en venta ," Aniceto Ortega , Del Valle Sur , Benito Juárez , Distrito Federal "
693,330,construidos , 8 recs. ,"22,000,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal "
694,264,construidos , 6 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 80 , Portales , Benito Juárez , Distrito Federal "
695,512,construidos , 4 recs. ,"14,400,000",Casa en venta ," López Cotilla 830 , Del Valle Centro , Benito Juárez , Distrito Federal "
696,147,construidos , 3 recs. ,"6,980,000",Casa en venta ," CHARCO AZUL , Mixcoac , Benito Juárez , Distrito Federal "
697,400,construidos , 3 recs. ,"13,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
698,228,construidos , 3 recs. ,"12,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
699,260,construidos , 3 recs. ,"11,675,000",Casa en venta ," Juan Sánchez Azcona , Del Valle Centro , Benito Juárez , Distrito Federal "
700,500,construidos , 8 recs. ,"9,900,000",Casa en venta ," Villa De Cortes , Benito Juárez , Distrito Federal "
701,428,construidos , 4 recs. ,"13,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal "
702,334,construidos , 5 recs. ,"12,800,000",Casa en venta ," Mayorazgo de Luyando 3 , Xoco , Benito Juárez , Distrito Federal "
703,420,construidos , 5 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
704,268,construidos , 3 recs. ,"10,240,000",Casa en venta ," Xoco , Benito Juárez , Distrito Federal "
705,290,construidos , 4 recs. ,"13,200,000",Casa en venta ," Gral. Pedro María Anaya , Gral. Pedro María Anaya , Benito Juárez , Distrito Federal "
706,188,construidos , 3 recs. ,"7,450,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal "
707,280,construidos , 5 recs. ,"7,500,000",Casa en venta ," Martin Mendalde 1443 , Del Valle Sur , Benito Juárez , Distrito Federal "
708,325,construidos , 3 recs. ,"11,900,000",Casa en venta ," SALOME PIÑA 26 , San José Insurgentes , Benito Juárez , Distrito Federal "
709,230,construidos , 4 recs. ,"8,500,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
710,210,construidos , 5 recs. ,"14,000,000",Casa en venta ," Manuel López Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal "
711,600,construidos , 5 recs. ,"40,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
712,250,construidos , 5 recs. ,"6,870,000",Casa en venta ," tripoli 711 , Portales Sur , Benito Juárez , Distrito Federal "
713,195,construidos , 3 recs. ,"6,950,000",Casa en venta ," amores , Del Valle Centro , Benito Juárez , Distrito Federal "
714,260,construidos , 2 recs. ,"8,000,000",Casa en venta ," Javier Sorondo , Villa De Cortes , Benito Juárez , Distrito Federal "
715,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
716,249,construidos , 3 recs. ,"15,219,666",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
717,263,construidos , 4 recs. ,"2,570,000",Casa en venta ," San Francisco 0 , Del Valle Centro , Benito Juárez , Distrito Federal "
718,720,construidos , 20 recs. ,"39,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
719,204,construidos , 3 recs. ,"7,600,000",Casa en venta ," Mariscal Sucre 00 , Colonia Del Valle , Benito Juárez , Distrito Federal "
720,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
721,263,construidos , 3 recs. ,"14,600,000",Casa en venta ," CHUPICUARO, VERTIZ NARVARTE, BENITO JUAREZ , Vértiz Narvarte , Benito Juárez , Distrito Federal "
722,380,construidos , 4 recs. ,"11,500,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal "
723,700,construidos ,,"39,000,000",Casa en venta ," Adolfo Prieto , Del Valle Sur , Benito Juárez , Distrito Federal "
724,365,construidos , 4 recs. ,"15,980,000",Casa en venta ," Cerrada de José Ignacio de Bartolache 6 , Del Valle Sur , Benito Juárez , Distrito Federal "
725,320,construidos , 3 recs. ,"14,800,000",Casa en venta ," Adolfo Prieto , Del Valle Norte , Benito Juárez , Distrito Federal "
726,85,construidos , 2 recs. ,"1,600,000",Casa en venta ," Av de las Américas 0 , Moderna , Benito Juárez , Distrito Federal "
727,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal "
728,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
729,373,construidos , 3 recs. ,"15,000,000",Casa en venta ," pitagoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
730,261,construidos , 3 recs. ,"10,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
731,280,construidos , 4 recs. ,"12,300,000",Casa en venta ," La Morena , Del Valle Norte , Benito Juárez , Distrito Federal "
732,320,construidos , 4 recs. ,"14,800,000",Casa en venta ," Cerrada Amores 28 , Del Valle Norte , Benito Juárez , Distrito Federal "
733,248,construidos , 3 recs. ,"12,900,000",Casa en venta ," Luis Carraci , Extremadura Insurgentes , Benito Juárez , Distrito Federal "
734,286,construidos , 4 recs. ,"11,353,000",Casa en venta ," Providencia 716 Casa 5 , Del Valle Norte , Benito Juárez , Distrito Federal "
735,278,construidos , 3 recs. ,"8,890,000",Casa en venta ," Calle 9 103 bis , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
736,750,construidos , 7 recs. ,"20,000,000",Casa en venta ," Avenida 3 00 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
737,389,construidos , 4 recs. ,"15,000,000",Casa en venta ," ANEXAGORAS 55 , Narvarte Poniente , Benito Juárez , Distrito Federal "
738,251,construidos , 3 recs. ,"14,916,609",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
739,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
740,227,construidos , 3 recs. ,"9,500,000",Casa en venta ," Aniceto Ortega , Del Valle Sur , Benito Juárez , Distrito Federal "
741,330,construidos , 8 recs. ,"22,000,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal "
742,264,construidos , 6 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 80 , Portales , Benito Juárez , Distrito Federal "
743,512,construidos , 4 recs. ,"14,400,000",Casa en venta ," López Cotilla 830 , Del Valle Centro , Benito Juárez , Distrito Federal "
744,147,construidos , 3 recs. ,"6,980,000",Casa en venta ," CHARCO AZUL , Mixcoac , Benito Juárez , Distrito Federal "
745,400,construidos , 3 recs. ,"13,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
746,228,construidos , 3 recs. ,"12,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
747,260,construidos , 3 recs. ,"11,675,000",Casa en venta ," Juan Sánchez Azcona , Del Valle Centro , Benito Juárez , Distrito Federal "
748,500,construidos , 8 recs. ,"9,900,000",Casa en venta ," Villa De Cortes , Benito Juárez , Distrito Federal "
749,428,construidos , 4 recs. ,"13,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal "
750,334,construidos , 5 recs. ,"12,800,000",Casa en venta ," Mayorazgo de Luyando 3 , Xoco , Benito Juárez , Distrito Federal "
751,420,construidos , 5 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
752,268,construidos , 3 recs. ,"10,240,000",Casa en venta ," Xoco , Benito Juárez , Distrito Federal "
753,290,construidos , 4 recs. ,"13,200,000",Casa en venta ," Gral. Pedro María Anaya , Gral. Pedro María Anaya , Benito Juárez , Distrito Federal "
754,188,construidos , 3 recs. ,"7,450,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal "
755,280,construidos , 5 recs. ,"7,500,000",Casa en venta ," Martin Mendalde 1443 , Del Valle Sur , Benito Juárez , Distrito Federal "
756,325,construidos , 3 recs. ,"11,900,000",Casa en venta ," SALOME PIÑA 26 , San José Insurgentes , Benito Juárez , Distrito Federal "
757,230,construidos , 4 recs. ,"8,500,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
758,210,construidos , 5 recs. ,"14,000,000",Casa en venta ," Manuel López Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal "
759,600,construidos , 5 recs. ,"40,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
760,250,construidos , 5 recs. ,"6,870,000",Casa en venta ," tripoli 711 , Portales Sur , Benito Juárez , Distrito Federal "
761,195,construidos , 3 recs. ,"6,950,000",Casa en venta ," amores , Del Valle Centro , Benito Juárez , Distrito Federal "
762,260,construidos , 2 recs. ,"8,000,000",Casa en venta ," Javier Sorondo , Villa De Cortes , Benito Juárez , Distrito Federal "
763,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
764,249,construidos , 3 recs. ,"15,219,666",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
765,263,construidos , 4 recs. ,"2,570,000",Casa en venta ," San Francisco 0 , Del Valle Centro , Benito Juárez , Distrito Federal "
766,720,construidos , 20 recs. ,"39,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
767,204,construidos , 3 recs. ,"7,600,000",Casa en venta ," Mariscal Sucre 00 , Colonia Del Valle , Benito Juárez , Distrito Federal "
768,178,construidos , 3 recs. ,"6,900,000",Casa en venta ," Eugenia , Del Valle Centro , Benito Juárez , Distrito Federal "
769,667,construidos , 5 recs. ,"3,150,000",Casa en venta ," AMADO NERVO 20 , Moderna , Benito Juárez , Distrito Federal "
770,332,construidos , 3 habs. ,"27,500,000",Casa en venta ," Lorenzo Rodríguez 1 , San José Insurgentes , Benito Juárez , Distrito Federal "
771,300,construidos , 4 recs. ,"14,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
772,230,construidos ,,"15,000,000",Casa en venta ," Oregon , Benito Juárez , Distrito Federal "
773,382,construidos , 3 recs. ,"16,000,000",Casa en venta ," Mayorazgo de Luyando , Xoco , Benito Juárez , Distrito Federal "
774,280,construidos , 4 recs. ,"10,900,000",Casa en venta ," Privada Manuel López Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal "
775,250,construidos , 3 habs. ,"13,350,000",Casa en venta ," Acacias , Benito Juárez , Distrito Federal "
776,316,cubiertos , 5 habs. ,"12,500,000",Casa en venta ," Pablo Ucello , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
777,228,construidos , 3 habs. ,"13,982,500",Casa en venta ," DALLAS , Nápoles , Benito Juárez , Distrito Federal "
778,264,construidos , 3 recs. ,"11,425,000",Casa en venta ," SÁNCHEZ AZCONA 1539 , Del Valle Sur , Benito Juárez , Distrito Federal "
779,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
780,302,construidos , 3 recs. ,"10,900,000",Casa en venta ," 1a. Cerrada de Xola , Benito Juárez , Distrito Federal "
781,1,construidos , 5 recs. ,"11,500,000",Casa en venta ," Cerrada de Tajín , Acacias , Benito Juárez , Distrito Federal "
782,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
783,297,construidos , 3 habs. ,"9,800,000",Casa en venta ," Isabel La Católica 908 , Postal , Benito Juárez , Distrito Federal "
784,323,cubiertos , 3 habs. ,"2,400,000",Casa en venta ," Rafael Martínez 315 , San Simón Ticumac , Benito Juárez , Distrito Federal "
785,200,cubiertos , 3 habs. ,"8,490,000",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
786,549,cubiertos , 4 habs. ,"11,900,000",Casa en venta ," Puente xoco 77 , Xoco , Benito Juárez , Distrito Federal "
787,428,cubiertos , 3 habs. ,"33,889,400",Casa en venta ," Francisco Sosa , Del Carmen , Benito Juárez , Distrito Federal "
788,243,construidos , 3 recs. ,"16,065,400",Casa en venta ," Juárez , San José Insurgentes , Benito Juárez , Distrito Federal "
789,80,construidos , 3 recs. ,"4,100,000",Casa en venta ," Benito Juárez , Distrito Federal "
790,350,construidos , 4 recs. ,"11,000,000",Casa en venta ," Av. Uno , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
791,383,construidos , 4 recs. ,"10,500,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
792,280,construidos , 5 recs. ,"7,500,000",Casa en venta ," Martín Mendalde , Benito Juárez , Distrito Federal "
793,235,construidos , 3 recs. ,"14,268,050",Casa en venta ," Del Valle , Benito Juárez , Distrito Federal "
794,187,construidos , 3 recs. ,"10,150,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
795,364,construidos , 4 habs. ,"5,500,000",Casa en venta ," Moderna , Benito Juárez , Distrito Federal "
796,667,construidos , 5 recs. ,"3,150,000",Casa en venta ," Amado Nervo 15 , Moderna , Benito Juárez , Distrito Federal "
797,235,cubiertos , 3 habs. ,"14,268,042",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
798,446,construidos , 4 recs. ,"14,000,000",Casa en venta ," RUFINO BLANCO FOMBONA 2657 , Villa De Cortes , Benito Juárez , Distrito Federal "
799,371,construidos , 4 recs. ,"15,200,000",Casa en venta ," CALLE 27 99 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
800,180,construidos , 4 recs. ,"9,000,000",Casa en venta ," Coyoacan , Del Valle Sur , Benito Juárez , Distrito Federal "
801,280,construidos , 5 recs. ,"7,500,000",Casa en venta ," Martin Mendalde 1443 , Del Valle Sur , Benito Juárez , Distrito Federal "
802,584,construidos , 4 recs. ,"18,750,000",Casa en venta ," Tennessee , Nápoles , Benito Juárez , Distrito Federal "
803,238,construidos , 2 recs. ,"10,800,000",Casa en venta ," San Lorenzo , Del Valle Sur , Benito Juárez , Distrito Federal "
804,223,construidos , 3 recs. ,"10,197,650",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
805,350,cubiertos , 5 habs. ,"9,500,000",Casa en venta ," San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
806,452,cubiertos , 3 habs. ,"12,000,000",Casa en venta ," Villa De Cortes , Benito Juárez , Distrito Federal "
807,332,cubiertos , 4 habs. ,"8,720,000",Casa en venta ," Benito Juárez , Distrito Federal "
808,228,construidos , 3 recs. ,"12,900,000",Casa en venta ," DALLAS , Nápoles , Benito Juárez , Distrito Federal "
809,311,cubiertos , 3 habs. ,"13,500,000",Casa en venta ," Mayorazgo de Luyando , Xoco , Benito Juárez , Distrito Federal "
810,230,construidos , 3 recs. ,"8,980,000",Casa en venta ," MILLET 60 , Extremadura Insurgentes , Benito Juárez , Distrito Federal "
811,253,construidos , 3 recs. ,"13,100,000",Casa en venta ," Nápoles , Benito Juárez , Distrito Federal "
812,200,construidos , 4 recs. ,"3,500,000",Casa en venta ," Benito Juárez , Distrito Federal "
813,154,construidos , 3 recs. ,"9,000,000",Casa en venta ," Rodríguez Saro , Acacias , Benito Juárez , Distrito Federal "
814,386,construidos , 4 recs. ,"6,680,000",Casa en venta ," Martín Mendale 0 , Del Valle Sur , Benito Juárez , Distrito Federal "
815,223,construidos , 3 recs. ,"10,285,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
816,253,construidos , 3 recs. ,"13,100,000",Casa en venta ," Nápoles , Benito Juárez , Distrito Federal "
817,220,construidos , 3 recs. ,"11,440,000",Casa en venta ," Segunda Cerrada Romero de Terreros155 , Del Valle Centro , Benito Juárez , Distrito Federal "
818,209,construidos , 3 recs. ,"10,098,350",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
819,1,construidos ,,"9,850,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
820,276,construidos , 3 recs. ,"10,885,000",Casa en venta ," Felipe 226 , Xoco , Benito Juárez , Distrito Federal "
821,375,construidos , 3 recs. ,"2,448,054",Casa en venta ," Benito Juárez , Distrito Federal "
822,470,construidos , 5 recs. ,"12,000,000",Casa en venta ," Calle Palenque 567 , Letran Valle , Benito Juárez , Distrito Federal "
823,310,construidos , 3 recs. ,"14,900,000",Casa en venta ," Nápoles , Benito Juárez , Distrito Federal "
824,240,construidos , 3 recs. ,"10,800,000",Casa en venta ," Pilares , Del Valle Norte , Benito Juárez , Distrito Federal "
825,223,construidos , 3 recs. ,"10,294,300",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
826,350,construidos , 4 recs. ,"16,990,000",Casa en venta ," Bufalo , Benito Juárez , Distrito Federal "
827,200,construidos , 3 recs. ,"3,000,000",Casa en venta ," Balboa 724 , Portales Sur , Benito Juárez , Distrito Federal "
828,515,construidos , 3 recs. ,"18,000,000",Casa en venta ," Mixcoac , Benito Juárez , Distrito Federal "
829,310,construidos , 3 recs. ,"12,900,000",Casa en venta ," Nápoles , Benito Juárez , Distrito Federal "
830,1000,construidos , 3 recs. ,"27,000,000",Casa en venta ," DEL VALLE , Del Valle Centro , Benito Juárez , Distrito Federal "
831,250,construidos , 3 recs. ,"15,220,000",Casa en venta ," Amores , Del Valle Centro , Benito Juárez , Distrito Federal "
832,398,construidos , 9 recs. ,"24,300,000",Casa en venta ," Santa Catalina , Insurgentes San Borja , Benito Juárez , Distrito Federal "
833,158,construidos , 3 recs. ,"7,400,000",Casa en venta ," Luz Saviñón , Del Valle Norte , Benito Juárez , Distrito Federal "
834,220,construidos , 3 recs. ,"5,030,000",Casa en venta ," Benito Juárez , Distrito Federal "
835,253,construidos , 3 recs. ,"13,100,000",Casa en venta ," Nápoles , Benito Juárez , Distrito Federal "
836,327,construidos , 4 recs. ,"14,500,000",Casa en venta ," Bartolache , Acacias , Benito Juárez , Distrito Federal "
837,228,construidos , 3 recs. ,"12,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
838,276,construidos , 3 recs. ,"15,774,062",Casa en venta ," dallas , Nápoles , Benito Juárez , Distrito Federal "
839,91,construidos , 2 recs. ,"6,050,000",Casa en venta ," Alabama , Nápoles , Benito Juárez , Distrito Federal "
840,280,construidos , 3 recs. ,"11,270,000",Casa en venta ," DEL VALLE NORTE , Del Valle Norte , Benito Juárez , Distrito Federal "
841,176,construidos , 3 recs. ,"10,047,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
842,252,construidos , 4 recs. ,"1,397,000",Casa en venta ," Benito Juárez , Distrito Federal "
843,278,construidos , 3 recs. ,"10,150,000",Casa en venta ," Anaxagoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
844,276,construidos , 3 recs. ,"14,900,000",Casa en venta ," dallas , Nápoles , Benito Juárez , Distrito Federal "
845,555,construidos ,,"14,300,000",Casa en venta ," Anaxagoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
846,276,construidos , 3 recs. ,"14,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
847,298,construidos , 4 recs. ,"11,800,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal "
848,362,construidos , 3 recs. ,"10,470,000",Casa en venta ," Nicolas SAN Juan , Narvarte , Benito Juárez , Distrito Federal "
849,219,construidos , 3 recs. ,"13,100,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
850,246,construidos , 3 recs. ,"9,400,000",Casa en venta ," MARTIN MENDALDE 186 , Colonia Del Valle , Benito Juárez , Distrito Federal "
851,249,construidos , 4 recs. ,"13,500,000",Casa en venta ," Anaxágoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
852,440,construidos ,,"11,500,000",Casa en venta ," Av. Dos , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
853,236,construidos , 4 recs. ,"14,268,042",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal "
854,168,construidos , 3 recs. ,"6,800,000",Casa en venta ," Heriberto Frías , Narvarte , Benito Juárez , Distrito Federal "
855,236,construidos , 4 recs. ,"7,500,000",Casa en venta ," La Quemada , Narvarte Oriente , Benito Juárez , Distrito Federal "
856,245,construidos , 2 recs. ,"13,209,000",Casa en venta ," San Lorenzo , Del Valle Sur , Benito Juárez , Distrito Federal "
857,220,construidos , 3 recs. ,"4,500,000",Casa en venta ," Benito Juárez , Distrito Federal "
858,405,construidos , 5 recs. ,"15,000,000",Casa en venta ," Enrique Rebsamen 0 , Narvarte , Benito Juárez , Distrito Federal "
859,855,construidos , 10 recs. ,"85,000,000",Casa en venta ," Insurgentes San Borja , Benito Juárez , Distrito Federal "
860,219,construidos , 3 recs. ,"13,100,000",Casa en venta ," dallas , Nápoles , Benito Juárez , Distrito Federal "
861,185,construidos , 3 recs. ,"10,080,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
862,200,construidos , 4 recs. ,"950,000",Casa en venta ," cumbres de maltrata 599 , Periodista , Benito Juárez , Distrito Federal "
863,667,construidos , 5 recs. ,"3,150,000",Casa en venta ," Amado Nervo 15 , Moderna , Benito Juárez , Distrito Federal "
864,157,construidos , 3 recs. ,"2,788,044",Casa en venta ," Benito Juárez , Distrito Federal "
865,237,construidos , 4 recs. ,"9,798,000",Casa en venta ," Yacatas , Narvarte , Benito Juárez , Distrito Federal "
866,248,construidos , 3 recs. ,"15,046,668",Casa en venta ," Amores , Del Valle Centro , Benito Juárez , Distrito Federal "
